24.32068,24.33384,24.33384,41.92327,41.28267,40.63846
24.33384,24.33384,24.33384,40.47736,41.12490,40.48061
24.33384,24.33384,24.32726,40.80280,40.64172,40.47736
24.32068,24.34042,24.33384,40.96386,40.96386,39.99390
24.32068,24.33384,24.32726,40.15833,41.12165,41.28267
24.32726,24.33384,24.32726,39.66823,40.48061,40.96711
24.33384,24.32068,24.31411,40.48061,39.99715,40.64497
24.34042,24.33384,24.33384,40.64172,40.96061,40.80280
24.33384,24.34042,24.32726,40.47736,40.31623,41.77534
24.33384,24.32726,24.32726,40.95411,40.95736,41.12165
24.33384,24.34042,24.30753,40.63846,40.47736,41.44692
24.32068,24.32726,24.32726,40.48061,41.76884,41.44367
24.33384,24.33384,24.33384,40.95736,41.28267,41.11840
24.33384,24.31411,24.32726,41.12165,40.63846,40.64172
24.32726,24.32726,24.32726,41.28267,41.60464,40.31623
24.33384,24.32726,24.32068,41.28267,41.76884,41.28267
24.32726,24.33384,24.33384,41.12490,40.95736,40.79955
24.32068,24.32726,24.33384,40.79630,41.28267,40.31948
24.31411,24.32726,24.33384,40.79955,40.80605,41.12165
24.32726,24.33384,24.33384,40.63196,40.80605,40.96061
24.34700,24.33384,24.33384,40.80280,39.99390,40.48061
24.32726,24.33384,24.32726,40.63521,40.47736,41.12165
24.32068,24.32726,24.32068,40.31297,40.16158,40.80605
24.32726,24.35358,24.32726,40.96061,40.96386,41.12165
24.33384,24.32726,24.33384,41.12165,41.28592,41.12490
24.33384,24.32726,24.30753,39.99390,40.80280,41.12490
24.33384,24.33384,24.34042,40.47410,40.15508,40.96386
24.33384,24.33384,24.32068,40.63196,40.96386,41.12815
24.32726,24.33384,24.33384,41.12490,41.59814,41.28592
24.32726,24.32726,24.32068,41.27942,40.96061,41.12490
24.33384,24.33384,24.32068,41.76559,41.11840,41.12490
24.33384,24.32726,24.33384,41.12490,41.76884,40.48061
24.32068,24.33384,24.34042,41.60789,41.28267,40.80280
24.32726,24.34700,24.34042,40.96061,40.96061,40.31948
24.32068,24.32726,24.32726,41.44367,40.96386,40.48061
24.33384,24.32726,24.32068,40.63846,40.63521,40.79955
24.32726,24.33384,24.32068,41.28267,39.99065,40.96711
24.32726,24.32068,24.34042,40.48061,39.83270,40.48386
24.33384,24.32726,24.32726,40.79955,40.63846,40.64497
24.33384,24.34042,24.32068,40.15508,40.47410,40.64172
24.33384,24.33384,24.33384,40.96061,39.66823,41.12815
24.34042,24.32726,24.32726,40.63846,40.96386,40.96386
24.34042,24.32068,24.32726,40.79630,40.96061,41.92977
24.34042,24.32726,24.32726,40.63846,41.11840,40.79955
24.32726,24.32726,24.33384,40.63846,40.96061,40.79955
24.32726,24.32726,24.32726,40.31623,40.63521,41.28592
24.33384,24.33384,24.34700,40.96061,41.11840,40.80605
24.32068,24.32068,24.32726,41.92652,41.12490,40.15508
24.32068,24.33384,24.32068,41.12165,41.45017,40.80930
24.32726,24.32726,24.34042,41.11840,41.12165,40.64172
24.32068,24.32726,24.34042,41.76559,40.96386,40.15182
24.32726,24.32068,24.34042,40.63521,41.28267,40.48061
24.32726,24.32068,24.32068,40.96711,40.96386,39.99390
24.34042,24.32726,24.32726,41.12490,40.64172,40.31623
24.32726,24.32068,24.33384,41.12815,40.47736,40.80605
24.33384,24.32726,24.33384,40.47736,40.47736,41.12165
24.32726,24.33384,24.33384,40.63196,40.63196,41.28267
24.32726,24.32726,24.32726,40.95411,40.63846,40.48061
24.33384,24.32726,24.32726,40.79630,40.96061,41.28267
24.34042,24.32068,24.32726,40.48061,40.31623,41.28267
24.33384,24.32726,24.32726,40.96061,40.80280,40.96386
24.34042,24.32068,24.33384,41.11840,41.12490,41.11840
24.32726,24.32726,24.31411,40.80280,41.92327,40.63846
24.33384,24.32726,24.32726,41.44692,40.79955,40.96386
24.31411,24.33384,24.32726,41.44042,41.76559,40.80280
24.34042,24.33384,24.32068,41.28267,41.60789,40.80280
24.32726,24.33384,24.33384,40.63846,41.28267,40.31623
24.32726,24.32726,24.32726,41.11840,41.44367,40.15508
24.34042,24.34042,24.32726,40.80280,40.79955,40.47736
24.33384,24.34042,24.32726,40.79305,40.48061,40.15508
24.32726,24.34700,24.32726,40.80280,40.95736,40.80280
24.32726,24.33384,24.32726,40.63521,40.63521,41.60789
24.32726,24.32068,24.33384,39.67148,40.63521,40.96386
24.33384,24.33384,24.32726,40.47736,40.47736,41.60464
24.31411,24.32726,24.32726,40.31948,41.28592,41.61114
24.33384,24.32068,24.32068,39.67474,40.80280,40.80280
24.32726,24.33384,24.33384,40.47736,40.79955,41.28592
24.33384,24.32726,24.32726,40.47736,40.31948,41.28267
24.32068,24.32726,24.34042,40.96061,41.44692,41.28592
24.31411,24.32726,24.33384,41.11515,41.92977,40.96061
24.34700,24.32726,24.33384,40.96061,41.44692,40.64172
24.32068,24.33384,24.33384,40.63521,41.12165,40.64172
24.32726,24.31411,24.32726,41.27942,41.12490,40.79955
24.33384,24.32726,24.33384,41.28592,41.76559,40.48061
24.32068,24.33384,24.33384,41.28267,41.12815,40.16158
24.32726,24.32068,24.32068,40.64497,40.63846,40.80280
24.31411,24.34042,24.33384,40.63521,40.31297,40.48061
24.32726,24.34042,24.32726,41.45017,40.31297,40.31948
24.32726,24.33384,24.32726,40.96061,40.96386,40.96386
24.32726,24.32068,24.33384,39.98739,40.15833,41.12165
24.32726,24.32068,24.32726,40.31297,39.99390,40.63846
24.32068,24.32068,24.34042,40.79955,41.12165,40.79955
24.34700,24.32726,24.32068,40.95736,40.64172,41.44367
24.33384,24.32726,24.33384,40.63846,40.96386,41.44692
24.33384,24.32726,24.31411,40.95736,41.28917,41.12490
24.32726,24.32068,24.33384,41.11840,40.79955,40.80930
24.32068,24.32726,24.33384,41.44367,41.28267,40.96061
24.33384,24.32726,24.32726,41.76559,41.28592,40.64497
24.32068,24.33384,24.32068,41.44367,41.28592,40.15833
24.33384,24.32068,24.34042,40.63846,40.79955,39.99715
24.33384,24.33384,24.33384,42.40918,40.32273,40.96386
24.34042,24.33384,24.35358,40.95736,40.95411,40.15833
24.32726,24.33384,24.32726,40.47085,40.96061,39.99715
24.32726,24.32726,24.31411,40.80280,40.47085,40.15508
24.33384,24.32068,24.32068,40.15508,40.48386,40.32273
24.33384,24.32726,24.32726,40.31297,40.31948,40.96711
24.33384,24.32068,24.33384,40.15508,40.64172,40.80930
24.33384,24.32726,24.33384,40.31623,40.80280,40.64497
24.34042,24.34700,24.32726,40.79955,40.48061,41.12165
24.34042,24.33384,24.32726,40.79955,40.96386,41.60464
24.33384,24.32726,24.32726,40.80605,40.63846,41.12490
24.33384,24.33384,24.34042,40.79955,40.96061,40.79955
24.33384,24.32068,24.32068,40.47736,41.92327,41.44692
24.32726,24.33384,24.33384,41.12490,40.79955,40.96386
24.33384,24.32726,24.33384,41.44692,40.96061,40.63846
24.32726,24.32726,24.32726,41.76234,42.41243,40.47736
24.31411,24.34700,24.34042,40.47736,41.60464,40.15833
24.32726,24.33384,24.33384,40.95736,40.48061,39.83921
24.32726,24.32726,24.34042,40.80280,40.79955,40.64172
24.31411,24.32726,24.32068,40.47736,40.96061,40.96386
24.34042,24.33384,24.33384,40.64497,40.96386,40.64172
24.32068,24.33384,24.32726,40.79955,39.83270,40.79955
24.33384,24.34700,24.33384,40.15508,40.47410,41.12490
