10.370,40.000,0.560,0.562,0.563
10.370,40.000,0.561,0.560,0.563
10.370,40.000,0.561,0.561,0.564
10.370,40.000,0.562,0.561,0.563
10.370,40.000,0.559,0.561,0.561
10.370,40.000,0.559,0.561,0.562
10.370,40.000,0.563,0.562,0.561
