3.51671,2.16097,1.14565
3.51737,2.16327,1.14400
3.51507,2.15998,1.14664
3.51540,2.16163,1.14762
3.51605,2.16426,1.14631
3.51605,2.15900,1.14664
3.51013,2.16130,1.14664
3.51605,2.16393,1.14828
3.51540,2.15702,1.14302
3.51408,2.16031,1.14631
3.51276,2.16196,1.14433
3.51309,2.16294,1.14598
3.51145,2.16097,1.14039
3.51441,2.16196,1.14828
3.51211,2.15571,1.14302
3.51276,2.15933,1.14762
3.51474,2.16262,1.14598
3.51474,2.16294,1.14762
3.51671,2.15966,1.14236
3.51408,2.16459,1.14565
3.51507,2.15966,1.14664
3.51770,2.15998,1.14795
3.51605,2.16426,1.14433
3.51408,2.16623,1.14828
3.51145,2.16360,1.14598
3.51638,2.15867,1.14631
3.51342,2.16031,1.14894
3.51507,2.16788,1.15157
3.51375,2.16262,1.14960
3.51671,2.15966,1.14762
3.50948,2.16031,1.14236
3.51572,2.16196,1.14696
3.51276,2.16196,1.14664
3.51342,2.16360,1.14729
3.51441,2.16525,1.14335
3.51013,2.15637,1.14960
3.50783,2.16360,1.14631
3.51178,2.15966,1.14631
3.51276,2.16097,1.14696
3.51474,2.15966,1.14828
3.51408,2.16262,1.14795
3.51342,2.15604,1.14335
3.51276,2.16590,1.14664
3.51375,2.16130,1.14696
3.51342,2.16393,1.14499
3.51671,2.16262,1.14236
3.51540,2.16229,1.14368
3.51540,2.16360,1.14664
3.51540,2.16722,1.14532
3.51638,2.16229,1.14696
3.51868,2.16525,1.14696
3.51244,2.16788,1.14861
3.51211,2.16031,1.14466
3.51737,2.15900,1.14532
3.51178,2.15966,1.14762
3.51046,2.16558,1.14894
3.51309,2.16525,1.14499
3.51671,2.16327,1.14532
3.51540,2.16492,1.14894
3.51704,2.15341,1.14828
3.51671,2.15900,1.14696
3.51375,2.16130,1.14729
3.50816,2.15933,1.14631
3.51244,2.16130,1.14598
3.51507,2.16196,1.14532
3.51836,2.16196,1.14433
3.51408,2.16031,1.14696
3.51572,2.16294,1.14433
3.51803,2.16327,1.14762
3.52000,2.16525,1.14302
3.51572,2.15900,1.14499
3.51572,2.16262,1.14795
3.51901,2.16064,1.14762
3.51375,2.16262,1.14433
3.51572,2.16393,1.14729
3.51638,2.16656,1.14927
3.51803,2.16360,1.14664
3.51178,2.16393,1.14565
3.51868,2.16623,1.14466
3.51540,2.15867,1.14664
3.51704,2.16229,1.14335
3.51441,2.16590,1.14729
3.51967,2.16196,1.14532
3.51803,2.16590,1.14828
3.51934,2.15933,1.14368
3.51145,2.16623,1.14499
3.52164,2.15933,1.14565
3.51342,2.16360,1.14927
3.51507,2.16459,1.14631
3.51803,2.15998,1.14368
3.51605,2.16525,1.14927
3.51441,2.16130,1.14664
3.51013,2.16525,1.14664
3.51375,2.16327,1.14532
3.51507,2.16294,1.14795
3.51408,2.15735,1.14664
3.51244,2.16623,1.14631
3.52000,2.16492,1.14400
3.52230,2.16130,1.14664
3.51342,2.16327,1.14762
3.52066,2.16327,1.14631
3.51211,2.15867,1.14762
3.51507,2.16262,1.14466
3.51112,2.15768,1.14696
3.51605,2.16722,1.14532
3.51441,2.16262,1.14433
3.51770,2.16130,1.14565
3.51901,2.16393,1.14499
3.51244,2.16722,1.14433
3.51572,2.16163,1.14302
3.51276,2.16722,1.14729
3.51408,2.15867,1.14302
3.52033,2.16393,1.14894
3.51211,2.16558,1.14335
3.51868,2.15933,1.14368
3.51079,2.16590,1.14795
3.51013,2.16327,1.14170
3.51770,2.16360,1.14565
3.51770,2.16426,1.14466
3.51967,2.15933,1.14762
3.51638,2.16656,1.14729
3.51507,2.16656,1.14565
3.51375,2.16722,1.14894
3.51901,2.16196,1.14499
3.51276,2.15702,1.14861
3.51704,2.16294,1.14795
3.51507,2.16130,1.15025
3.51441,2.16525,1.14664
3.51474,2.16492,1.14598
3.51605,2.16459,1.14828
3.51079,2.16360,1.14696
3.51145,2.16492,1.14532
3.51507,2.16755,1.14927
3.51342,2.16163,1.14828
3.51868,2.16558,1.14499
3.51770,2.16031,1.14565
3.51868,2.16130,1.14532
3.52164,2.15735,1.14368
3.51441,2.16130,1.14664
3.51770,2.16064,1.14729
3.51540,2.16459,1.14598
3.52132,2.16196,1.14565
3.52033,2.16393,1.15058
3.51013,2.16196,1.14729
3.51572,2.16294,1.14499
3.50783,2.16196,1.14598
3.52000,2.16590,1.14795
3.51671,2.16952,1.14795
3.51638,2.16426,1.14927
3.51540,2.16426,1.14598
3.51901,2.16623,1.14762
3.52230,2.16656,1.14861
3.51638,2.16327,1.15025
3.51934,2.16525,1.14729
3.51507,2.16262,1.14828
3.52000,2.16360,1.14335
3.52066,2.16031,1.14828
3.51934,2.16426,1.14828
3.52033,2.16031,1.14795
3.51572,2.16426,1.15354
3.51868,2.16426,1.15058
3.51934,2.16459,1.14598
3.51901,2.16492,1.15157
3.51540,2.16558,1.14729
3.51803,2.16656,1.14696
3.50948,2.16459,1.14631
3.51934,2.16130,1.14762
3.51901,2.16525,1.14861
3.51934,2.16886,1.14532
3.51967,2.16262,1.14433
3.51836,2.16821,1.14861
3.51342,2.16590,1.14861
3.52197,2.15768,1.14532
3.52099,2.16426,1.14631
3.51638,2.16393,1.14927
3.51836,2.16854,1.14894
3.51572,2.16590,1.14894
3.52362,2.16656,1.14269
3.51737,2.16459,1.14729
3.51474,2.16327,1.14992
3.52066,2.16722,1.15025
3.52132,2.16755,1.15091
3.52066,2.16821,1.14631
3.51770,2.16656,1.15223
3.51046,2.16262,1.14466
3.51770,2.16360,1.15058
3.51934,2.16459,1.14927
3.51441,2.16327,1.14664
3.52230,2.16755,1.14696
