3.54993,3.53809,3.54401,3.54763,3.53941,2.23169,2.23070,2.22741,2.22642,2.22577,1.07987,1.07757,1.07954,1.07855,1.07757,-53.96671,-4014.00000
3.53973,3.54763,3.54368,3.54467,3.54204,2.22609,2.22511,2.22642,2.22577,2.22182,1.07921,1.07855,1.07855,1.07954,1.08118,-53.40181,-4013.00000
3.53612,3.53842,3.53743,3.54039,3.54138,2.22313,2.22905,2.22313,2.22478,2.22313,1.07987,1.08250,1.07822,1.08086,1.07296,-53.40181,-4012.00000
3.54302,3.53710,3.53908,3.54138,3.53809,2.22511,2.22577,2.22544,2.22313,2.22478,1.07757,1.07987,1.07790,1.07855,1.07658,-53.43186,-4011.00000
3.54302,3.53941,3.53875,3.54204,3.53677,2.22215,2.22116,2.22708,2.22412,2.22511,1.07395,1.08184,1.07592,1.07461,1.07625,-53.43186,-4010.00000
3.53941,3.54204,3.53645,3.53381,3.53842,2.22149,2.22017,2.22248,2.21820,2.22445,1.07855,1.08053,1.07888,1.07921,1.07461,-54.05724,-4009.00000
3.53480,3.53480,3.54237,3.53743,3.53316,2.22708,2.22609,2.22083,2.22577,2.22280,1.07625,1.07855,1.07526,1.07526,1.07559,-54.05724,-4008.00000
3.53612,3.53414,3.54269,3.53776,3.53513,2.22280,2.22017,2.22248,2.22642,2.22708,1.07494,1.08020,1.07658,1.08118,1.08086,-53.98174,-4007.00000
3.53809,3.53875,3.53579,3.53480,3.53480,2.22445,2.22313,2.22478,2.22280,2.21919,1.07526,1.07428,1.07790,1.07691,1.07494,-53.98174,-4006.00000
3.53053,3.53579,3.53710,3.53480,3.53579,2.22182,2.22149,2.22182,2.22741,2.21754,1.07691,1.07625,1.07724,1.07855,1.07461,-54.11490,-4005.00000
3.53381,3.54105,3.53349,3.53776,3.54171,2.22083,2.21919,2.22412,2.22313,2.22379,1.07329,1.07790,1.07263,1.07494,1.07198,-54.11490,-4004.00000
3.54039,3.53546,3.53710,3.53414,3.53579,2.21360,2.21952,2.22412,2.21820,2.22182,1.07296,1.07658,1.07132,1.07494,1.07855,-54.71614,-4003.00000
3.54105,3.53381,3.53085,3.53283,3.53546,2.22215,2.22379,2.21952,2.21984,2.22313,1.07658,1.07362,1.07329,1.07132,1.07000,-54.71614,-4002.00000
3.52987,3.53184,3.53151,3.53710,3.53776,2.22116,2.21688,2.21688,2.22116,2.21853,1.07658,1.07461,1.07329,1.07691,1.07790,-53.93766,-4001.00000
3.53217,3.53283,3.53546,3.53677,3.52921,2.22248,2.22215,2.22050,2.22313,2.22050,1.07559,1.07494,1.07428,1.07658,1.07724,-53.93766,-4000.00000
3.53743,3.53447,3.53546,3.53250,3.52954,2.22083,2.21886,2.21425,2.21557,2.21886,1.07526,1.07395,1.07494,1.07691,1.07263,-54.12947,-3999.00000
3.52789,3.53151,3.52789,3.53151,3.53349,2.21787,2.21590,2.21787,2.22050,2.22050,1.07757,1.07362,1.07757,1.07395,1.07658,-54.12947,-3998.00000
3.53020,3.53381,3.53513,3.52724,3.53053,2.22116,2.21984,2.21360,2.22017,2.21886,1.07165,1.07526,1.07592,1.07033,1.07625,-53.53446,-3997.00000
3.53020,3.52658,3.53151,3.52888,3.52526,2.21721,2.21557,2.21360,2.21623,2.21261,1.07329,1.07263,1.07099,1.07296,1.07329,-53.53446,-3996.00000
3.52592,3.52987,3.52592,3.53184,3.52592,2.21458,2.21590,2.21787,2.21853,2.21524,1.07099,1.07263,1.07198,1.07362,1.07099,-54.19399,-3995.00000
3.52395,3.53349,3.52460,3.52625,3.52954,2.21557,2.21524,2.21754,2.21886,2.21327,1.07099,1.06869,1.07296,1.07263,1.07066,-54.19399,-3994.00000
3.52592,3.52296,3.52658,3.52625,3.52691,2.21590,2.21820,2.21919,2.22017,2.21754,1.07296,1.07066,1.06934,1.07329,1.06934,-53.80110,-3993.00000
3.52691,3.52526,3.52724,3.52789,3.52822,2.21919,2.21524,2.21557,2.21360,2.21623,1.07263,1.06869,1.07165,1.06967,1.06638,-53.80110,-3992.00000
3.52987,3.52493,3.52066,3.51967,3.52526,2.21458,2.21294,2.21886,2.21327,2.21787,1.07099,1.07329,1.06934,1.07461,1.06704,-52.81119,-3991.00000
3.52329,3.52099,3.52625,3.52263,3.52658,2.21688,2.21656,2.21458,2.21754,2.21491,1.06704,1.06934,1.07132,1.07033,1.07066,-52.81119,-3990.00000
3.52625,3.52789,3.52888,3.52033,3.52954,2.21721,2.21688,2.21491,2.21425,2.21491,1.07000,1.07329,1.07132,1.07165,1.06737,-53.11702,-3989.00000
3.52757,3.52197,3.52329,3.52066,3.52822,2.21623,2.21590,2.21129,2.22083,2.21656,1.07066,1.07099,1.06770,1.07000,1.07132,-53.11702,-3988.00000
3.52132,3.52230,3.51770,3.52230,3.52658,2.21820,2.21327,2.21228,2.21261,2.21557,1.06605,1.06967,1.06540,1.06770,1.07099,-53.66056,-3987.00000
3.52592,3.52329,3.52789,3.52921,3.52197,2.21557,2.21524,2.21557,2.21820,2.21721,1.06803,1.06934,1.06803,1.07066,1.06770,-53.66056,-3986.00000
3.52329,3.51803,3.52230,3.52296,3.52197,2.21327,2.21425,2.21524,2.21524,2.21458,1.06836,1.06967,1.06638,1.06770,1.06967,-54.19112,-3985.00000
3.51967,3.51868,3.52329,3.52230,3.52099,2.21327,2.21261,2.21162,2.21327,2.21228,1.06836,1.06967,1.06704,1.07263,1.06573,-54.19112,-3984.00000
3.52329,3.51868,3.52329,3.52230,3.51967,2.21656,2.20899,2.21360,2.21392,2.20965,1.06671,1.06671,1.06375,1.06803,1.06901,-53.98033,-3983.00000
3.52033,3.51901,3.52362,3.52263,3.51737,2.21228,2.20965,2.21623,2.20932,2.20866,1.06671,1.06737,1.06375,1.06244,1.06770,-53.98033,-3982.00000
