3.682081350590526126e+06,2.638612433695012083e+00,-1.424571383018022608e-01,5.050710678612023918e-04,-4.247457001091226935e+08,-4.122516628876807226e+04,3.716424706674519030e+01
2.638612433695012527e+00,8.905752010211297198e-02,-5.597330632667000573e-03,-1.573908179041533229e-04,-4.511522682328330234e+02,-2.926658545936378086e-02,1.271593252483545156e+00
-1.424571383018022885e-01,-5.597330632667000573e-03,3.754599865296628903e-04,9.523511682595682892e-06,2.567806406298762667e+01,1.569772436172647573e-03,-8.007056124445351142e-02
5.050710678612023918e-04,-1.573908179041533229e-04,9.523511682595682892e-06,8.824479428714034673e-06,2.007066707484015944e-01,-7.016648854651880215e-06,-2.241490748980281937e-03
-4.247457001091226935e+08,-4.511522682328330802e+02,2.567806406298762667e+01,2.007066707484016221e-01,4.899669056732447815e+10,4.755519699849093333e+06,-6.382985524646672275e+03
-4.122516628876807226e+04,-2.926658545936378086e-02,1.569772436172647573e-03,-7.016648854651879368e-06,4.755519699849093333e+06,4.615635028750913875e+02,-4.120740427400595984e-01
3.716424706674518319e+01,1.271593252483545156e+00,-8.007056124445349754e-02,-2.241490748980281937e-03,-6.382985524646671365e+03,-4.120740427400595429e-01,1.815770652333681667e+01
