0.35760,0.36681,0.35332,0.36155,0.35957,0.29577,0.29314,0.29248,0.29182,0.29149,0.06619,0.06718,0.06685,0.06981,0.06389,-52.28466,-4014.00000
0.36056,0.36023,0.35497,0.36155,0.36253,0.29544,0.29281,0.29445,0.29708,0.29610,0.06356,0.06915,0.07080,0.06718,0.06784,-52.62988,-4013.00000
0.35628,0.35694,0.35859,0.36253,0.35661,0.29314,0.29774,0.29182,0.29149,0.29182,0.06554,0.06652,0.06850,0.06850,0.06258,-52.62988,-4012.00000
0.36089,0.35957,0.35398,0.35924,0.36023,0.29083,0.28820,0.29149,0.29215,0.29642,0.06554,0.06586,0.06652,0.06981,0.06981,-52.99511,-4011.00000
0.35661,0.36681,0.36089,0.36155,0.35694,0.29314,0.29050,0.29675,0.29610,0.29379,0.06981,0.06981,0.06422,0.06718,0.06718,-52.99511,-4010.00000
0.35793,0.36451,0.36615,0.35596,0.36812,0.29149,0.29642,0.29215,0.29083,0.29248,0.06652,0.07014,0.06751,0.06685,0.06422,-52.74381,-4009.00000
0.35793,0.36418,0.35760,0.35892,0.35661,0.29215,0.29511,0.28722,0.29314,0.28919,0.06521,0.06784,0.06685,0.06455,0.06817,-52.74381,-4008.00000
0.35365,0.36911,0.35760,0.35661,0.35892,0.29807,0.29379,0.28919,0.28985,0.28886,0.06882,0.06521,0.06586,0.06817,0.06915,-52.94737,-4007.00000
0.36023,0.36286,0.35826,0.36155,0.35760,0.29149,0.29149,0.29511,0.29314,0.29774,0.06718,0.06915,0.06850,0.06685,0.06619,-52.94737,-4006.00000
0.36582,0.36122,0.35694,0.35168,0.36286,0.30004,0.29412,0.29281,0.29544,0.28886,0.06422,0.07047,0.06290,0.06817,0.06422,-52.93334,-4005.00000
0.36023,0.35727,0.35892,0.36023,0.35694,0.29215,0.29314,0.29577,0.29741,0.29215,0.06554,0.07080,0.06948,0.06619,0.06685,-52.93334,-4004.00000
0.36319,0.35990,0.35332,0.36582,0.35661,0.29281,0.29248,0.29346,0.29445,0.29182,0.06784,0.06619,0.06981,0.06685,0.06685,-53.21858,-4003.00000
0.36253,0.35793,0.35990,0.35924,0.36319,0.29445,0.29248,0.29445,0.29412,0.29248,0.06323,0.06652,0.06521,0.06389,0.06619,-53.21858,-4002.00000
