Date	Alpha	P0	h1	mv	T	gamma	offset
Apr16,2026+2-54-47PM	0.2131338831248557	1.3161869193861064	-0.0014818160226209773	1.1515934498604496	43.23769085796151	0.0007521500146119818	0.023010222022445327
Apr16,2026+3-04-38PM	0.20953375816303077	1.3204703627152472	1.2491132295046797e-06	-0.00022069058003651969	2.6574067481450356	40.379539385874025	0.0007521500146119818	0.01976513768495877
Apr16,2026+3-12-18PM	0.20793800315342814	1.315561708347499	-0.001511572407665475	1.3593602747028855	40.399429790037274	0.0007521500146119818	0.024325029547295565
Apr16,2026+3-19-47PM	0.2089861863603546	1.3128717874072944	-0.0015383368737057967	1.6455438540939535	42.87196001289929	0.0007521500146119818	0.02658445708024723
Apr16,2026+3-26-56PM	0.20900465757667042	1.311651136949778	-0.0016276995956002861	2.36040171082206	40.393614711916676	0.0007521500146119818	0.02912000828238265
Apr16,2026+3-34-14PM	0.2070079886017533	1.3153301935936277	-0.0014707350693767781	1.8890485903144	42.421820960073795	0.0007521500146119818	0.02462994905789654
Apr16,2026+3-41-27PM	0.2070057547446198	1.3152105735105581	-0.0016017531187248614	1.3965239704007955	42.409731337237794	0.0007521500146119818	0.024629847650707852
Apr16,2026+3-50-18PM	0.20996529264999508	1.3191108957655286	-0.00019636917284199598	-0.0003491055502773035	1.656749701387083	40.410577351052694	0.0007521500146119818	0.01983961469555475
Apr16,2026+4-07-43PM	0.21026418753238207	1.3203401533534709	-0.0010038060111987805	2.148487378112888	40.44587394996219	0.0007521500146119818	0.020115647073053248
Apr16,2026+4-15-07PM	0.21681045430572077	1.311461204049782	0.0006183199315037326	-0.0003788031676026909	2.65298175881313	44.41310134709268	0.0007521500146119818	0.028064908041019198
