18.01892,18.02550,18.03208,61.80590,61.02072,61.97446
18.02550,18.01892,18.02550,61.80590,61.80911,61.17649
18.01892,18.03208,18.04523,61.65017,61.65017,61.80911
18.02550,18.01892,18.02550,61.80270,61.65659,61.65338
18.02550,18.03208,18.03865,62.12697,61.97126,61.65338
18.02550,18.02550,18.03865,61.80590,62.44480,61.65659
18.01234,18.03865,18.03208,61.97126,62.28268,61.65338
18.02550,18.03208,18.03865,61.64696,62.28589,62.29230
18.02550,18.03208,18.02550,61.96163,62.28589,61.65338
18.03865,18.02550,18.01892,61.81232,61.81232,61.97126
18.02550,18.02550,18.03865,61.33225,62.44159,61.65338
18.01892,18.03865,18.03208,61.64696,62.28589,61.97446
18.02550,18.03865,18.03865,61.17328,62.44800,62.61332
18.02550,18.04523,18.04523,61.80590,61.32904,61.97446
18.03865,18.03865,18.04523,61.32904,61.97126,61.81232
18.01892,18.03208,18.04523,61.49122,61.49122,62.13018
18.01892,18.03208,18.03208,61.17328,61.49442,61.97126
18.03208,18.03865,18.03865,61.96805,61.49122,61.97446
18.02550,18.03208,18.03865,61.65338,61.96484,61.65338
18.03208,18.03208,18.03208,61.96805,61.49442,61.97446
18.03208,18.03208,18.03208,61.65017,61.17328,61.33867
18.01892,18.01892,18.03865,62.28589,61.96805,61.17649
18.02550,18.02550,18.03208,61.96484,62.44480,61.97446
18.02550,18.02550,18.03865,62.76259,62.28589,61.02393
18.02550,18.02550,18.03208,61.65338,62.60049,61.97126
18.01892,18.02550,18.03208,61.96805,62.29230,61.33867
18.02550,18.03865,18.03208,61.97126,62.44480,61.49763
18.02550,18.02550,18.03208,62.12376,62.60370,62.13018
18.03208,18.03865,18.03208,61.81232,62.28268,62.29872
18.03208,18.03208,18.03208,61.80911,61.97126,62.13339
18.02550,18.03865,18.03208,60.85852,61.33546,62.92788
18.02550,18.02550,18.03865,61.01430,61.17328,62.13339
18.02550,18.03208,18.02550,61.80590,60.69951,62.13339
18.02550,18.03208,18.03865,61.96805,61.81232,62.28589
18.02550,18.01892,18.05181,61.95842,61.01751,61.81232
18.02550,18.03208,18.03865,62.28589,61.33225,61.34188
18.02550,18.02550,18.03208,61.96163,61.65338,61.65338
18.02550,18.03208,18.04523,62.44800,61.65338,61.33546
18.03208,18.01892,18.03208,62.27947,61.48801,61.97767
18.03208,18.03208,18.03208,62.60370,62.44480,61.65338
18.02550,18.03865,18.03208,62.12697,61.97446,61.49122
18.02550,18.01892,18.03208,62.76259,62.12697,61.65338
18.02550,18.03208,18.02550,62.60049,62.76900,61.17970
18.05181,18.02550,18.03208,62.12697,61.96163,62.60370
18.02550,18.01892,18.01892,61.80911,62.28589,61.97126
18.03208,18.04523,18.03865,61.65017,62.92147,61.80911
18.03208,18.02550,18.03865,62.12056,61.96484,62.60690
18.02550,18.03865,18.03865,61.49122,61.65017,62.45121
18.03208,18.03208,18.03865,61.32904,61.80911,62.61011
18.02550,18.02550,18.03865,61.80911,61.81553,61.96805
18.02550,18.02550,18.02550,61.81232,61.48801,61.97126
18.03865,18.03208,18.03208,61.32904,61.97126,61.49763
18.03865,18.02550,18.03208,62.28589,61.65338,61.81232
18.03865,18.03208,18.03865,61.80590,61.80911,61.97126
18.02550,18.03865,18.03208,61.49122,61.49442,61.81874
18.01892,18.02550,18.03208,62.92147,62.44800,61.65659
18.03865,18.03208,18.03208,62.12376,61.96484,61.65659
18.02550,18.03865,18.03208,61.80590,62.44800,61.65017
18.01234,18.02550,18.03865,62.44480,62.44800,61.65979
18.01892,18.03208,18.02550,62.13018,62.60370,62.13018
18.02550,18.03208,18.03208,61.17328,62.91826,61.81874
18.03208,18.02550,18.02550,61.80590,62.13018,62.29551
18.02550,18.03208,18.03208,61.81553,61.65017,63.08034
18.02550,18.02550,18.03208,61.48801,61.49122,62.45442
18.03208,18.02550,18.03865,61.01109,61.01751,61.97126
18.01234,18.03208,18.03865,61.48801,62.13339,61.81553
18.02550,18.02550,18.04523,61.01109,61.80590,62.93430
18.03208,18.03208,18.04523,62.28268,61.32904,62.29551
18.02550,18.01892,18.03208,61.65338,61.80911,61.34188
18.02550,18.02550,18.03208,62.44800,61.80911,61.65979
18.02550,18.01234,18.04523,61.80590,61.33225,61.81232
18.01892,18.02550,18.03865,62.44480,61.49122,61.01751
18.02550,18.01892,18.04523,62.12376,62.13339,61.49763
18.02550,18.02550,18.03208,61.96484,62.28910,61.17970
18.02550,18.03865,18.02550,61.64696,62.44480,61.65659
18.03208,18.03208,18.03865,61.80590,62.60690,61.97126
18.01892,18.02550,18.03208,62.28268,62.12697,61.49442
18.02550,18.03208,18.03208,61.80911,61.81232,62.13339
18.02550,18.03865,18.03865,61.65017,61.97446,62.44800
18.02550,18.03208,18.03208,62.12056,62.13018,62.29230
18.03208,18.03865,18.03208,61.17328,61.80911,62.60370
18.01892,18.03208,18.03208,61.17328,61.32583,61.49763
18.01892,18.04523,18.03208,61.96805,61.33225,61.80911
18.01892,18.03865,18.03208,61.32904,61.65017,63.08355
18.02550,18.03865,18.03208,61.80590,61.17970,61.50084
18.03865,18.03865,18.03865,62.44159,61.17649,61.65659
18.01892,18.02550,18.03208,62.44159,61.65017,62.29230
18.03208,18.01892,18.02550,62.28268,62.28589,61.65338
18.01892,18.02550,18.03865,61.17328,61.80590,61.17649
18.02550,18.01234,18.03208,62.44480,61.80911,61.81232
18.02550,18.01892,18.05181,62.28268,62.44480,61.33225
18.01892,18.02550,18.03865,62.28589,62.60690,61.34509
18.01234,18.03865,18.03208,61.65338,62.76259,62.28910
18.01892,18.03208,18.03208,61.81232,62.13339,62.29230
18.02550,18.01892,18.02550,61.80590,62.45121,61.96805
18.01892,18.03865,18.03208,61.97446,62.76259,62.13018
18.03865,18.04523,18.03865,61.96163,62.60370,62.44800
18.03208,18.03208,18.03865,61.64696,61.96484,62.13660
18.02550,18.02550,18.03865,61.32904,61.01751,62.45442
18.03865,18.03865,18.04523,61.64696,61.49442,61.81874
18.03208,18.03865,18.03208,61.64375,61.33225,62.44480
18.02550,18.02550,18.03208,61.80590,61.80911,61.81553
18.03865,18.03865,18.02550,61.96484,62.28910,61.17328
18.02550,18.01892,18.04523,61.65338,62.12697,61.50084
18.03208,18.02550,18.03865,62.13018,61.81232,61.01751
18.02550,18.03208,18.03208,62.12056,62.44159,61.17649
18.03865,18.01892,18.03865,62.60370,62.76259,62.13339
18.03208,18.02550,18.03208,62.12376,62.60370,61.65659
18.03208,18.02550,18.03865,62.43838,61.80911,61.33225
18.01892,18.03208,18.03208,62.12376,62.44480,61.17649
18.01892,18.03208,18.02550,62.12376,62.45121,62.13981
