Jun16,2026+2-11-31PM	0.00722051129409023	1.3388372933986203	0.004780844387121525	4.613313584117051	41.366577660000026
Jun16,2026+2-27-36PM	0.006704171144435836	1.3416480862116282	0.004788361120151662	4.708842606666729	41.38465721000004
Jun16,2026+2-39-52PM	0.0066907109095768824	1.3378072444151303	0.0049494145994399205	4.737060024552309	41.376109159999984
Jun16,2026+2-48-13PM	0.006396154015151456	1.3389357316571726	0.005045156741635632	4.732258759852322	41.390463329999974
Jun16,2026+2-56-37PM	0.006415007136651993	1.3391070722747522	0.004913578083309907	4.714891526821349	41.35115713000002
Jun16,2026+3-33-33PM	0.006423760089549416	1.3431255489308966	0.004878952432810308	4.749161517096579	41.32512120000003
Jun16,2026+3-42-03PM	0.005691947975421924	1.3427118001875993	0.005021321234676822	4.703780394055978	41.304559960000006
Jun16,2026+3-52-07PM	0.00547972627929862	1.3442500684432264	0.005156048826921677	4.748726826672673	41.288064410000004
Jun16,2026+4-00-33PM	0.0057670864659217416	1.3452676443383778	0.00501574773475522	4.710504425516615	41.29998406999999
Jun16,2026+4-08-26PM	0.006264131196855327	1.346621952965875	0.005071002931741082	4.720953221666779	41.273591289999985
Jun16,2026+4-16-26PM	0.0055394730923878175	1.3462687668185103	0.005031137695169074	4.7412769583592045	41.25978995000003
Jun16,2026+4-39-38PM	0.0063997607297704455	1.347514844668051	0.004973094175561814	4.732067015366583	41.205687499999996
Jun16,2026+4-49-00PM	0.005676078956056978	1.3462003270398188	0.004910525404570402	4.723128074677914	41.20809621999997
Jun16,2026+4-57-04PM	0.004930546906228147	1.3464130262784568	0.005024375387651658	4.720621337323702	41.15877537
Jun16,2026+5-08-04PM	0.005925115055552162	1.3473697743068989	0.0050078794362709836	4.733817031802316	41.13815451999996
Jun16,2026+5-27-01PM	0.0049692314447314055	1.3476102521672095	0.005027294476029416	4.7670243219087585	41.139983720000046
Jun16,2026+5-35-31PM	0.004695714908388189	1.34779680141764	0.0047770995185767015	4.776675758568325	41.111204059999956
Jun16,2026+5-50-10PM	0.0052769179080198805	1.348185207783258	0.0047288856167449515	4.769589722690691	41.127953510000026
Jun16,2026+5-58-13PM	0.004202659571167066	1.348349543790663	0.004786955878354747	4.769160916515225	41.08231351999998
Jun16,2026+6-06-02PM	0.0053468916519889605	1.347531812139346	0.0049743281779341	4.787907746503229	41.08101934999998
Jun16,2026+6-14-02PM	0.005102796706297572	1.3481108648590623	0.004825326140979948	4.782868859819567	41.109936810000015
Jun16,2026+6-24-21PM	0.004926522818124538	1.3469089969284493	0.004801173687441516	4.778448477845259	41.08068355000007
Jun16,2026+6-32-11PM	0.004747688250095466	1.346033549421212	0.004759421696576168	4.756454352325458	41.05812677000004
Jun17,2026+1-02-30PM	0.007732755564735274	1.3333337146004807	0.004471687912763976	4.786771703719388	40.870614439999976
Jun17,2026+1-29-43PM	0.007701330142652893	1.3374516314435163	0.004330731650592579	4.766697856690954	40.92890956000003
Jun17,2026+1-37-39PM	0.008283271662516536	1.3320606839297797	0.004736597512698149	4.796758316184707	40.937025010000006
Jun17,2026+10-22-42AM	0.0061572249096768705	1.345626371618713	0.004468206719808249	4.7714479613007965	40.67063918999996
Jun17,2026+10-30-40AM	0.0065606107542898985	1.3415348879250562	0.0043160229037499	4.776432979150472	40.66184953
Jun17,2026+10-55-47AM	0.006778021824353485	1.3415254083151427	0.004595017465899076	4.780088696217501	40.72644941000001
Jun17,2026+11-03-39AM	0.006489720406094975	1.3369010809641606	0.004610941692492199	4.779096811180752	40.72394480999996
Jun17,2026+11-11-38AM	0.006377437482679062	1.3403863508604283	0.004231072076250287	4.773036268202282	40.745544729999935
Jun17,2026+11-19-32AM	0.006465075427662551	1.3379449895832383	0.0043892114862473675	4.780172454919688	40.76485561999996
Jun17,2026+11-30-44AM	0.006440391619432364	1.3425770586543324	0.004313413901176933	4.775368676065812	40.781963100000056
Jun17,2026+11-47-12AM	0.006918486117741886	1.3398215921622887	0.004334420351675243	4.786518765555979	40.791182169999985
Jun17,2026+11-58-43AM	0.007123898378038731	1.3392027606441517	0.004485307245223567	4.769803011718384	40.77979169999998
Jun17,2026+12-12-45PM	0.007121300321765714	1.3380723735179172	0.004262509929866614	4.793689370894952	40.78259799
