0.000,0.000,0.754,0.755,0.754
0.000,0.000,0.755,0.754,0.756
0.000,0.000,0.753,0.756,0.755
0.000,0.000,0.751,0.746,0.752
0.000,0.000,0.760,0.757,0.748
0.000,0.000,0.754,0.752,0.752
0.000,0.000,0.755,0.754,0.755
0.000,0.000,0.755,0.754,0.754
0.000,0.000,0.755,0.755,0.755
0.000,0.000,0.754,0.755,0.755
0.000,0.000,0.755,0.754,0.756
0.000,0.000,0.754,0.755,0.755
0.000,0.000,0.755,0.755,0.755
0.000,0.000,0.755,0.755,0.755
0.000,0.000,0.756,0.755,0.756
0.000,0.000,0.755,0.755,0.755
0.000,0.000,0.755,0.754,0.755
0.000,0.000,0.755,0.755,0.754
0.000,0.000,0.755,0.754,0.755
0.000,0.000,0.757,0.755,0.756
0.000,0.000,0.755,0.760,0.759
0.000,0.000,0.754,0.749,0.756
0.000,0.000,0.755,0.759,0.757
0.000,0.000,0.755,0.754,0.754
0.000,0.000,0.755,0.755,0.755
0.000,0.000,0.754,0.755,0.754
0.000,0.000,0.755,0.754,0.754
0.000,0.000,0.755,0.754,0.755
0.000,0.000,0.755,0.754,0.755
0.000,0.000,0.755,0.754,0.754
0.000,0.000,0.754,0.755,0.755
0.000,0.000,0.754,0.755,0.755
0.000,0.000,0.756,0.755,0.755
0.000,0.000,0.755,0.755,0.755
0.000,0.000,0.755,0.755,0.754
0.000,0.000,0.755,0.756,0.755
0.000,0.000,0.753,0.763,0.755
0.000,0.000,0.758,0.757,0.758
0.000,0.000,0.754,0.750,0.757
0.000,0.000,0.754,0.756,0.751
0.000,0.000,0.755,0.755,0.759
0.000,0.000,0.755,0.754,0.754
0.000,0.000,0.754,0.755,0.754
0.000,0.000,0.755,0.754,0.754
0.000,0.000,0.755,0.755,0.755
0.000,0.000,0.755,0.754,0.755
0.000,0.000,0.754,0.755,0.754
0.000,0.000,0.755,0.756,0.755
0.000,0.000,0.755,0.755,0.755
0.000,0.000,0.755,0.755,0.754
