12.560,40.000,0.635,0.634,0.634
12.560,40.000,0.635,0.634,0.636
12.560,40.000,0.635,0.633,0.637
12.560,40.000,0.638,0.635,0.637
12.560,40.000,0.629,0.634,0.635
12.560,40.000,0.639,0.636,0.634
12.560,40.000,0.634,0.633,0.637
