1.98665,0.81477,0.34708
1.97317,0.81576,0.35135
1.98139,0.81806,0.35201
1.98402,0.82102,0.35004
1.98402,0.82464,0.34708
1.98336,0.82234,0.34642
1.98928,0.82234,0.35201
1.98567,0.82234,0.35004
1.98172,0.81971,0.34872
1.97711,0.82069,0.34839
1.97843,0.81773,0.34773
1.98435,0.82069,0.34477
1.98435,0.82168,0.34938
1.98534,0.81872,0.35069
1.98073,0.82135,0.34773
1.98205,0.82102,0.34773
1.98238,0.82201,0.34872
1.98336,0.82365,0.34773
1.98534,0.82135,0.35036
1.98665,0.82069,0.34740
1.98764,0.81806,0.35102
1.98402,0.82431,0.34839
1.98369,0.82102,0.35036
1.98007,0.82102,0.35036
1.98205,0.82300,0.34872
1.98271,0.81543,0.34839
1.98238,0.82365,0.34740
1.98764,0.82333,0.35102
1.98139,0.81872,0.34379
1.98698,0.82036,0.35004
1.98106,0.82036,0.34740
1.98435,0.81872,0.34872
1.98369,0.82004,0.34642
1.98665,0.82201,0.34642
1.99060,0.82168,0.34806
1.98863,0.81839,0.35135
1.98238,0.82300,0.34773
1.97810,0.81872,0.35004
1.97777,0.81971,0.35267
1.98073,0.81675,0.34872
1.97777,0.81675,0.34806
1.97876,0.81971,0.34971
1.98896,0.82102,0.35004
1.98238,0.81905,0.34609
1.97810,0.81839,0.35069
1.97876,0.82464,0.35004
1.98172,0.81773,0.34938
1.98567,0.82727,0.34675
1.98501,0.82168,0.35036
1.97843,0.81938,0.35069
1.98731,0.82497,0.34872
1.98073,0.82036,0.35332
1.98468,0.82102,0.35201
1.98468,0.82069,0.35069
1.98665,0.82365,0.35004
1.98172,0.82365,0.35135
1.98336,0.82300,0.34675
1.98336,0.82135,0.34905
1.98007,0.81412,0.35168
1.98139,0.82267,0.35201
1.98468,0.82464,0.34938
1.98040,0.82069,0.35267
1.98764,0.81675,0.34971
1.98040,0.82234,0.34971
1.98468,0.82300,0.34872
1.97909,0.82036,0.35135
1.98205,0.82333,0.34740
1.98501,0.82102,0.35102
1.98106,0.82398,0.35201
1.98303,0.82069,0.35069
1.98303,0.82004,0.34642
1.98271,0.82036,0.35234
1.98468,0.81905,0.34708
1.97909,0.82201,0.34806
1.97744,0.82201,0.34905
1.98172,0.81938,0.34839
1.98369,0.81971,0.34938
1.97646,0.81971,0.34872
1.97843,0.82398,0.35267
1.97876,0.82267,0.35036
1.98139,0.82333,0.34609
1.98797,0.81971,0.34839
1.98435,0.82464,0.34872
1.98172,0.81773,0.34642
1.97942,0.81806,0.34971
1.97613,0.81740,0.34576
1.98698,0.82398,0.35201
1.98599,0.82300,0.34971
1.98501,0.81905,0.34971
1.98698,0.81675,0.34905
1.98764,0.82234,0.35036
1.98205,0.82234,0.35102
1.97909,0.82365,0.35069
1.98303,0.82102,0.35135
1.98435,0.81839,0.35069
1.98632,0.82069,0.35300
1.97909,0.82036,0.34708
1.98271,0.81938,0.35069
1.97975,0.82530,0.34839
1.98106,0.81773,0.34708
1.98435,0.81839,0.34905
1.98073,0.82004,0.34806
1.98106,0.81708,0.34905
1.98271,0.81938,0.35135
1.98172,0.81905,0.35069
1.98007,0.81576,0.34773
1.98468,0.81839,0.34675
1.98139,0.81971,0.34609
1.98073,0.82069,0.34839
1.98007,0.82102,0.34675
1.98501,0.82201,0.34839
1.98468,0.82135,0.34773
1.98205,0.82036,0.35069
1.98501,0.82036,0.34872
1.97876,0.82497,0.35201
1.97942,0.82004,0.35135
1.97514,0.82004,0.35300
1.98303,0.82069,0.35398
1.98336,0.82201,0.34905
1.98402,0.82004,0.34938
1.98205,0.82300,0.34773
1.98040,0.82201,0.35102
1.98040,0.81905,0.34708
1.98369,0.82102,0.35102
1.98402,0.82201,0.34740
1.98632,0.81971,0.34773
1.98632,0.82036,0.35365
1.98468,0.82004,0.34773
1.98797,0.82201,0.34971
1.98402,0.82365,0.34806
1.98534,0.82102,0.34806
1.98435,0.82694,0.35102
1.98764,0.82497,0.34609
1.98632,0.82497,0.34477
1.98336,0.82102,0.34971
1.98139,0.82300,0.34773
1.98435,0.82036,0.34412
1.98369,0.82365,0.34872
1.98369,0.82234,0.35201
1.98205,0.82036,0.34905
1.97975,0.81839,0.34839
1.98007,0.82004,0.34543
1.97876,0.82300,0.34740
1.98271,0.82365,0.35069
1.98567,0.82201,0.34609
1.97777,0.82135,0.34872
1.98073,0.81806,0.35135
1.98501,0.82333,0.34839
1.98336,0.82168,0.34905
1.98731,0.82431,0.34905
1.98271,0.81938,0.35135
1.98040,0.82069,0.34905
1.98435,0.81806,0.34938
1.98205,0.82201,0.35234
1.98073,0.82629,0.34477
1.98632,0.82333,0.35201
1.98896,0.82069,0.34675
1.98435,0.82102,0.35135
1.98994,0.82530,0.35036
1.98271,0.82464,0.35135
1.98139,0.82069,0.34872
1.98369,0.81839,0.34806
1.98928,0.82102,0.34938
1.98764,0.82859,0.34543
1.98830,0.82036,0.34543
1.98303,0.82201,0.34872
1.98435,0.81872,0.34839
1.98369,0.82004,0.34642
1.98830,0.81675,0.34806
1.98599,0.82102,0.34642
1.98336,0.82036,0.34938
1.97843,0.82135,0.34708
1.98139,0.81905,0.34938
1.98007,0.82201,0.34642
1.98665,0.82135,0.35069
1.97843,0.82069,0.34872
1.98402,0.82333,0.35102
1.98238,0.81872,0.34806
1.98698,0.82365,0.35069
1.98534,0.82365,0.34740
1.98567,0.82234,0.35332
1.98599,0.82333,0.35102
1.98468,0.82004,0.34543
1.98336,0.82004,0.34477
1.98073,0.82168,0.35004
1.98369,0.82300,0.34872
1.98303,0.81740,0.34740
1.98501,0.81938,0.34839
1.98303,0.82398,0.34839
1.98336,0.81675,0.34839
1.98632,0.82267,0.34477
1.98172,0.82398,0.34938
1.98435,0.82398,0.34576
1.98468,0.82333,0.34642
1.97711,0.82069,0.34642
1.98303,0.82267,0.34806
1.98435,0.82168,0.34708
1.98271,0.82102,0.34872
1.98238,0.82069,0.34905
1.97909,0.81806,0.35004
1.97975,0.82069,0.34938
1.97975,0.82365,0.35135
1.98205,0.82661,0.34938
1.98205,0.82069,0.34839
1.98238,0.82102,0.35135
1.98501,0.82234,0.34905
1.98501,0.82464,0.35069
1.98665,0.81872,0.34839
1.98567,0.82563,0.35069
1.98599,0.82004,0.34444
1.98534,0.82135,0.34313
1.98797,0.82563,0.34675
1.98369,0.82300,0.34675
1.98073,0.82497,0.34872
1.98665,0.82497,0.34708
1.98336,0.81971,0.35069
1.98468,0.81642,0.34938
1.98863,0.82069,0.34872
1.98172,0.81642,0.35004
1.98632,0.82267,0.34708
1.98271,0.82234,0.34642
1.98567,0.82563,0.34675
1.97942,0.82365,0.34938
1.98731,0.82069,0.34806
1.97843,0.82563,0.35004
1.98369,0.82333,0.34938
1.98764,0.82530,0.35234
1.98369,0.82102,0.34510
1.98632,0.82102,0.34214
1.98830,0.82069,0.34576
1.98040,0.82563,0.35069
1.98501,0.82004,0.34708
1.97975,0.82300,0.35069
1.97777,0.82365,0.34905
1.98402,0.81806,0.34806
1.99323,0.82431,0.35069
1.98632,0.82530,0.34708
1.97975,0.81675,0.34675
1.98073,0.82300,0.35102
1.98139,0.82168,0.35102
1.99257,0.82431,0.34905
1.98369,0.81806,0.35036
1.98073,0.82102,0.34708
1.98040,0.82661,0.35004
1.98271,0.82530,0.34971
1.98040,0.82661,0.34642
1.98863,0.81477,0.34773
1.98172,0.82267,0.35102
1.98698,0.82004,0.34872
1.98534,0.82300,0.35398
1.98271,0.81938,0.34675
1.98271,0.82267,0.34576
1.98567,0.82201,0.34510
1.98402,0.82069,0.35267
1.98468,0.82333,0.34938
1.98534,0.82267,0.35102
1.98303,0.82892,0.35102
1.98106,0.82004,0.34740
1.98501,0.81708,0.34872
1.98336,0.82102,0.35004
1.98238,0.82004,0.34971
1.98205,0.82563,0.34839
1.97481,0.81839,0.34576
1.98205,0.82135,0.34872
1.98106,0.82694,0.34905
1.98896,0.81740,0.35036
1.98731,0.82333,0.34708
1.98632,0.82530,0.35069
1.99159,0.82300,0.34740
1.98896,0.82168,0.34510
1.98468,0.81773,0.34477
1.97843,0.82563,0.34872
1.98040,0.82168,0.34938
1.98698,0.82497,0.34938
1.98369,0.81971,0.34938
1.97975,0.82300,0.34412
1.98303,0.82004,0.34938
1.98369,0.81938,0.35069
1.98896,0.82365,0.34773
1.98435,0.81872,0.34806
1.98172,0.82530,0.35300
1.98797,0.82201,0.34675
1.98205,0.82464,0.34675
1.99027,0.81905,0.34675
1.98863,0.82464,0.34675
1.98599,0.82201,0.34543
1.98698,0.82596,0.35102
1.98731,0.82596,0.35036
1.98468,0.82464,0.34576
1.98435,0.82464,0.35036
1.98896,0.82267,0.35201
1.98303,0.82201,0.34806
1.98435,0.82004,0.35069
1.99159,0.82530,0.35004
1.98271,0.82333,0.35234
1.97646,0.82234,0.35102
1.98336,0.82694,0.34609
1.98271,0.81971,0.35135
1.97942,0.81872,0.34806
1.97876,0.82563,0.34675
1.98369,0.82563,0.34412
1.98501,0.82201,0.34971
1.98599,0.82365,0.34905
1.98928,0.82102,0.35069
1.98994,0.82069,0.34543
1.98468,0.82398,0.34740
1.99093,0.81477,0.34872
1.98435,0.81938,0.35201
1.98336,0.82036,0.34806
1.98040,0.81740,0.35168
1.98271,0.81905,0.34872
1.98402,0.82102,0.35004
1.98435,0.81839,0.34938
1.98271,0.82267,0.35069
1.97975,0.82201,0.35036
1.98632,0.82497,0.34839
1.98863,0.82168,0.35004
1.99060,0.82365,0.35135
1.98336,0.82234,0.34477
1.98863,0.82398,0.34510
1.98731,0.82201,0.35102
1.98698,0.82135,0.35004
1.98139,0.82629,0.34971
1.98863,0.82365,0.34609
1.98303,0.82464,0.34938
