Date	Alpha	P0	h1	mv	T	gamma	offset
Jul01,2026+1-40-52PM	12.950407182133874	0.0021809585146919347	-0.005695091695239566	0.0002632431057578396	2.795848313801101	40.12901933000243	0.002287300495702998	1.364473238633642
Jul01,2026+1-50-14PM	13.067158509391204	0.0021854918914710414	-0.007622090702589827	0.00037850629442222436	2.7942552529103515	40.14011365483074	0.0022873008775499766	1.3731010293145451
Jul01,2026+12-59-58PM	13.076024582313108	0.0021632486996977524	-0.00747876434889763	0.0002841369469919623	2.7952330452411287	40.04673338652062	0.0022873004957456307	1.3602829642347047
Jul01,2026+2-00-13PM	13.107118725606684	0.002188692304428147	-0.005834937228949566	9.253692229391787e-05	2.7953248588258384	40.11826229004185	0.0022873004957251718	1.3724704225796858
Jul01,2026+2-08-13PM	13.12235710137647	0.0021907866460539136	-0.006971498988853068	0.00031379834520832385	2.7449182430341765	40.10988133001847	0.002287300495701431	1.3745553754361512
Jul01,2026+2-18-45PM	13.032260551511083	0.0021905387176103072	-0.004914519214374704	-0.00021753733980623815	2.7947551116486533	40.10542636018077	0.00228730049602402	1.3748090679976666
Jul01,2026+2-31-21PM	13.055735486141515	0.0021892318150190542	-0.007508243759995027	0.00035686712531780845	2.79485201744624	40.07344725010802	0.002287300495702783	1.3752824325420485
Jul01,2026+2-41-12PM	12.888838332844962	0.002191338030822878	-0.0052982676062912695	6.582630246203765e-05	2.7946812729958537	40.059277790272986	0.002287300495701655	1.3723968335213503
Jul01,2026+3-08-07PM	13.010452911997263	0.0021901684517989135	-0.00821953139345402	0.0005629022042556086	2.045227910887051	40.33500285488449	0.0022873004957047905	1.3722894090804796
Jul01,2026+3-17-56PM	12.929603940790926	0.002194585144184225	-0.0081290420285833	0.0006501290471456126	2.0450278327541405	40.7643602581675	0.002287300956043238	1.3735779387900504
Jul01,2026+3-25-44PM	12.997157532838703	0.002188670765730886	-0.007155702536733122	0.0007082403000019819	2.045397561020247	39.98520289004491	0.002287300495702522	1.3664678117001643
Jul01,2026+3-33-35PM	12.997375124465039	0.0021826736280795224	-0.01018936103277287	0.0012100562343818257	2.0454198043169387	39.960184990091015	0.002287300495705251	1.3673294418097366
Jul01,2026+3-41-36PM	13.07667801669538	0.00218486703951872	-0.007643346517885312	0.0007159704615584037	2.0445041513521107	39.95508423001682	0.002287300495701542	1.3656092971418614
Jul01,2026+3-49-23PM	12.963697946756945	0.002180099114886217	-0.010348317306573571	0.0010366800301838373	2.0452370403495097	40.65646297217769	0.0022873004957034457	1.3680435412069116
Jul01,2026+4-05-38PM	13.071330899921671	0.0021851339091526092	-0.008348168126692949	0.0006473395489984265	2.0442488241596757	41.21058500055876	0.002287300495701473	1.3687583057331438
Jul01,2026+4-22-25PM	13.124717245103035	0.002181893359861767	-0.008001054966645558	0.0005529643231651586	2.0448978680110463	41.08946529769369	0.0022873004958230505	1.366610420762173
Jul01,2026+4-30-38PM	13.061351602832891	0.002177657527498896	-0.008969534137300417	0.0007105294916543039	2.0447099257263917	39.92964643412412	0.0022873004958543454	1.3654773448214634
Jul01,2026+4-46-32PM	13.168391059189265	0.0021755047320489935	-0.010378274539580137	0.0009364976795963977	2.0450049089507303	39.909026430333626	0.0022873004972914666	1.3663241534900703
Jul01,2026+4-54-31PM	13.034374832868602	0.0021832020670308596	-0.008279416802364393	0.000644894444164474	2.044223704887921	39.92946260000083	0.0022873004957067633	1.3673229402659575
Jul01,2026+5-07-25PM	12.94092299033089	0.002176909354681738	-0.008719957066088897	0.0006815296590637575	2.0452887944078757	40.33616777794789	0.0022873004957022535	1.3644859879269309
Jul01,2026+5-16-47PM	13.023802733989768	0.0021778083202273093	-0.00764202061612759	0.0005155698173693278	2.044366374626908	39.947371610109876	0.002287300495716457	1.3633094173972067
Jul01,2026+5-24-41PM	13.049789635462362	0.002178019676912522	-0.008471187462039325	0.0006779447802489762	2.0453984410794823	39.917307790352034	0.0022873004957021915	1.3644242040719228
Jul01,2026+5-32-38PM	13.037364987158918	0.002179055861546724	-0.008266465275628725	0.0005793823221399066	2.0452514625779723	40.14093184262407	0.0022873004957134116	1.3654315042178116
Jul01,2026+5-40-30PM	12.92754787800804	0.0021797883404129598	-0.008380982048276038	0.0007230352685576888	2.0459085611542114	39.957217051299104	0.0022873004958080465	1.3647760521242305
Jul01,2026+5-48-33PM	12.914002534572854	0.002182089188873922	-0.008205675064705676	0.0006797562762930567	2.045350292251864	39.97196662000972	0.002287300495705314	1.3660818934151127
Jul01,2026+5-56-26PM	13.123318080824902	0.0021923329886009302	-0.00834036717372452	0.0007280474569413572	2.0446888481276555	39.966504815072994	0.0022873004957018016	1.3723303534030116
Jul01,2026+6-04-15PM	13.092718465578661	0.002179884299321223	-0.007560949380700921	0.0005870531216557469	2.0454143991290277	39.96708311037195	0.0022873004957027466	1.3635882353250979
