<<<<<<< Updated upstream
1.185297042522570621e-03
-3.352283220570129174e-06
1.466242718910493181e-04
1.373826239685627115e-04
7.422716978497945206e-04
4.024404783604662583e-04
-8.319627326347500684e-05
4.344953102393134259e-04
5.932812020699174127e-04
1.177656794532522255e-03
-5.348846935624429477e-04
-1.755031062630418859e-03
7.064818281738993733e-04
-4.533626093015108438e-04
-1.211512585222562777e-03
1.615307389546405403e-04
1.519000349754717760e-03
1.081404491837023585e-03
-8.496948663117009914e-05
-1.779088238111459219e-03
-1.760890373005974396e-04
-4.089610485709105347e-04
1.148157248628489668e-03
1.745434303648263352e-04
-1.817883052428470592e-04
1.033914901774179995e-03
3.525314744932117605e-04
1.521476507033714398e-04
3.705970041816275540e-04
9.816582301653831166e-04
3.927536523598007534e-04
3.971213841367227104e-04
3.298633052641886110e-04
-4.292660030680295336e-04
-6.400276824460870984e-04
-1.226415860442697792e-03
-1.418289634350422546e-03
1.563373233106624127e-04
-8.815664768715425481e-04
9.784060844981734562e-04
9.100976671323479650e-04
2.691968046883985721e-04
7.319938040688533931e-04
9.030309070683362194e-04
3.825020850192206723e-04
2.248178269035339127e-04
2.318846963067500155e-05
1.341841161309753616e-03
4.215634129633993865e-04
-2.900300807275879578e-04
8.247599249628922990e-04
7.818354566402341277e-04
3.203049509523658855e-04
1.135947697198380624e-03
-6.094054583940522463e-04
-3.042560022816775955e-04
-4.843705876067527782e-04
-2.164676977198798369e-04
-1.003057051809363998e-04
-1.633888391405768914e-04
7.057443922220407728e-05
4.391790139635087797e-04
8.468646630577225665e-05
4.489861701386654858e-04
5.995576922057654912e-04
4.843637995419758369e-04
-2.692640953241287605e-04
9.119167263342831120e-04
-3.070343103654948891e-04
4.622131629177239631e-04
-4.695917963504214754e-04
8.501630883146482631e-04
-8.985112316248766717e-04
-2.119198777887465468e-03
-4.986892218157290557e-04
-3.229254192356201258e-04
7.122130743815180409e-04
7.093114750451601225e-04
1.449369030758429489e-03
1.807981592500951251e-04
-1.095826450591586010e-03
5.488627244165655839e-05
6.967165716345036230e-04
-1.126929900574502597e-05
5.440698462830795279e-04
5.721287278148690092e-04
4.211978541437400025e-04
-5.322412391566277989e-04
1.265142881876180070e-03
8.329051621946970130e-04
1.121823571085478477e-03
2.010798139787217664e-03
2.084666221071174164e-03
-8.024732432621028977e-04
6.592962348166420128e-04
1.163449880725808683e-03
4.848825677570278714e-04
2.438236527324555425e-05
-6.481805747671209872e-05
1.667493871235103953e-03
4.344210004145754311e-04
3.129785388986672245e-04
-1.234353704448798439e-03
6.967101101311712341e-04
-4.086068250841456972e-04
2.773262830975120607e-04
7.133866207009731397e-05
6.885407843573165820e-04
1.825468391551954284e-04
1.314296363688294278e-03
-7.859861713062077371e-04
6.312238937811187611e-05
8.307959540967413403e-04
-3.991401164744612373e-04
4.871617815964679465e-04
4.755505579545626915e-04
4.787623424358233848e-04
1.717270701695472468e-03
1.201141248390324989e-03
-3.045924774127684032e-04
2.968665652545166012e-04
-2.816618470860010603e-04
1.036626341905932946e-04
1.056296372408338513e-03
-3.023087103344312965e-04
-1.657890389199501158e-04
-1.541276928580526118e-03
2.454969321368238866e-04
4.108360805168409513e-04
6.156127596379512568e-05
5.505668939347341251e-04
6.152280553761713122e-05
-1.058408868887639187e-03
1.044894918629246661e-04
8.875797163443444049e-05
-5.850900249679824583e-04
7.501765804331927967e-04
7.112389278394193326e-04
-2.071028917496331445e-04
-1.021592604153465089e-03
3.309136791465050464e-04
1.165693179531190893e-03
1.901533226460472292e-04
5.056348231247120850e-05
-2.364733521513784353e-04
5.841953217577966484e-04
4.241142648608864363e-04
-7.097668280642288607e-05
1.926121902111610495e-04
1.137089105644806253e-03
5.922747001914085985e-04
4.153579329677636878e-04
1.272973887467498955e-03
-7.418171384236948995e-04
-4.060107208361252162e-04
-4.934868117290047707e-04
-1.761077040403069560e-04
5.162458044343232189e-04
9.180432937934135396e-04
3.494507757419995642e-04
9.923677335501590591e-04
7.489307261308031372e-04
1.693281914749711348e-04
-9.445057367263309800e-04
-2.532687141110212536e-04
3.172740972070542398e-04
-5.391036874706767179e-04
9.069681279429975262e-04
1.751812925856466308e-04
-4.266130559291703150e-04
-4.812016757858028626e-04
-9.687462055496531832e-05
2.372213304053794047e-04
3.707437688698078659e-04
9.785815456049284933e-04
-7.798124574753817484e-04
6.436770725350982048e-04
2.511006641008339813e-04
-3.888261294699990600e-04
-1.327596328466462694e-04
6.655469346914522077e-04
-1.511102183950896460e-04
4.607347902165770392e-04
6.459709739172758702e-04
-8.829639811127609761e-04
-5.527002051231022506e-04
1.178772052770726830e-03
1.245409838275923775e-03
-7.552035299729364937e-04
1.510765993364637794e-03
7.436579616422189787e-04
1.761799348926729181e-03
7.390433146099439909e-04
-8.144943588392905554e-04
1.038542919584273250e-03
6.712427649702146226e-04
2.837239636013233479e-04
1.547972538703756840e-03
1.398576933028694569e-03
1.193148715297853713e-03
-1.570249349052144083e-04
6.997979428517986378e-04
5.546384289578654148e-05
1.577130685569638757e-03
-9.903269398114922240e-05
3.113266050307483823e-04
