Date	Alpha	P0	h1	mv	T	gamma	offset
Jun09,2026+1-59-04PM	8.51294465567568	1.3054641332154164	-0.0006946111656928745	1.8748811775581744	60.993093880009205	0.0029734906444118304
Jun09,2026+10-13-47AM	8.155322312453217	1.3202232447894806	-0.001997783446417712	1.8753874900281224	60.62442414000698	0.0029734906444118304
Jun09,2026+10-21-44AM	8.207138653189705	1.3222945302214937	-0.0019253479508776917	1.874853706572767	60.62638044000421	0.0029734906444118304
Jun09,2026+10-32-02AM	8.265156101719748	1.3180105506684108	-0.00123578781014988	1.8757990330497778	60.74055069367077	0.0029734906444118304
Jun09,2026+10-40-07AM	8.292806262926046	1.3202661480583693	-0.002000805251510138	1.876225961722314	60.670653510102646	0.0029734906444118304
Jun09,2026+10-48-06AM	8.312218871766007	1.3196255076210908	-0.0019429072883319742	1.8751822806569423	60.67169082004721	0.0029734906444118304
Jun09,2026+10-56-09AM	8.349637879638056	1.3109522543641239	-0.0018608085049419934	1.8753726874621917	60.705527770075044	0.0029734906444118304
Jun09,2026+12-12-21PM	8.418573572284158	1.3214047266481697	-0.002713332242479923	1.8758487309607457	60.8645208600042	0.0029734906444118304
Jun09,2026+12-20-27PM	8.405525746032096	1.3115807594922804	-0.0019013442801597657	1.8743448447636877	60.88204261000058	0.0029734906444118304
Jun09,2026+12-48-44PM	8.435214417144795	1.310335086765907	-0.0020605017860657313	1.8752345549192926	60.898762030163475	0.0029734906444118304
Jun09,2026+2-08-48PM	8.583504853066069	1.3105750997259158	-0.002253827469862478	1.8751597911110032	62.052150956286305	0.0029734906444118304
Jun09,2026+2-17-48PM	8.474176259578355	1.316335692223591	-0.002315850853104015	1.874886011954448	61.02697585003617	0.0029734906444118304
Jun09,2026+2-47-59PM	8.67375962864997	1.306890735510675	-0.002223968829855598	1.8747413543658429	61.4148011207924	0.0029734906444118304
Jun09,2026+3-13-04PM	8.654873190508994	1.3087129903525239	-0.0021224841235975875	1.8750507170228623	62.387999182221876	0.0029734906444118304
Jun09,2026+3-22-06PM	8.632130642103267	1.3127344866409751	-0.0021631151354623507	1.874581121663714	61.13607395000832	0.0029734906444118304
Jun09,2026+3-34-26PM	8.659332475265167	1.3132060926841143	-0.0021704491787723585	1.8756773142723595	61.15919104001049	0.0029734906444118304
Jun09,2026+3-42-47PM	8.67318689297051	1.3135589652920778	-0.0024832463180078984	1.8753605270427507	61.19351213003068	0.0029734906444118304
Jun09,2026+3-50-56PM	8.607841483133434	1.3128754149962336	-0.002117667676299004	1.8754914510312315	61.206618863865764	0.0029734906444118304
Jun09,2026+3-59-03PM	8.630045900957795	1.3129946952954077	-0.0018724047809347663	1.625306818474979	61.219769640001076	0.0029734906444118304
Jun09,2026+4-12-41PM	8.650104153837708	1.3215300111463768	-0.001804159703038704	1.8753468032365748	61.22711485052124	0.0029734906444118304
Jun09,2026+4-24-06PM	8.574781570155086	1.3212419435507292	-0.0018154450599554683	1.374499014095957	61.21589575004497	0.0029734906444118304
Jun09,2026+4-32-18PM	8.590313789672358	1.32224908090323	-0.0019447196480115235	1.8741910502541683	61.94503757647958	0.0029734906444118304
Jun09,2026+4-42-24PM	8.579038546255452	1.317749999708252	-0.0017305063696840047	1.8755571956168358	61.17124151000023	0.0029734906444118304
Jun09,2026+4-53-40PM	8.489259547263574	1.3192592362898932	-0.002004405248917463	1.8744109141241516	61.1494804201708	0.0029734906444118304
Jun09,2026+9-40-40AM	8.180090624697467	1.3241132015273527	-0.0015072102793232945	1.8746836712919999	60.898827445709486	0.0029734906444118304
Jun09,2026+9-50-07AM	8.184511125706097	1.3305522424181622	-0.0018505207337165183	1.8757426546703238	60.641213643925674	0.0029734906444118304
Jun09,2026+9-59-39AM	8.205527847708106	1.3284677142236132	-0.001803846888480448	1.8750839214768096	60.630834200000095	0.0029734906444118304
