Date	Alpha	P0	h1	mv	T	gamma	offset
Jun09,2026+1-59-04PM	8.488790185661765	0.002108586006623479	-0.003735780268722455	0.0005545155290592464	1.874893324498885	60.99309388004635	0.0022873004957014802	1.3075915020176958
Jun09,2026+10-13-47AM	8.12015509971637	0.0021233172415304436	-0.006032884282515057	0.0006930626501505087	1.8753746292792937	60.62442414032835	0.0022873004968182896	1.322377503291475
Jun09,2026+10-21-44AM	8.172021671555726	0.002126700968032697	-0.006210419077870217	0.0007443478170084069	1.874843258917669	60.62638044016293	0.002287300495712855	1.324537114407926
Jun09,2026+10-32-02AM	8.219637456077633	0.0021221540117251146	-0.006972204055296931	0.0010595998372882212	1.8757954428657275	60.84313885140551	0.002287300496003133	1.32114110793771
Jun09,2026+10-40-07AM	8.256547569051213	0.002123330731940196	-0.0061428474416880315	0.000714469317825557	1.876207789467739	60.67065351001112	0.0022873004957025033	1.3225435570622022
Jun09,2026+10-48-06AM	8.281634753462408	0.0021229835979948053	-0.005570381997097699	0.0006158022964282989	1.8751651772831315	60.67169082003934	0.002287300495939019	1.3214950114042812
Jun09,2026+10-56-09AM	8.317462722869069	0.002110512360097358	-0.005060604044547872	0.0005373621352630724	1.8753625952656465	60.70552777801789	0.0022873004958207763	1.3129625493319779
Jun09,2026+12-12-21PM	8.391145944089951	0.0021226699589169183	-0.005354938612255969	0.00038699535191154033	1.875822734223124	60.864520862177805	0.002287300495701547	1.3227768016665462
Jun09,2026+12-20-27PM	8.364072937489842	0.0021099924784703412	-0.006235464054958174	0.0007629062956822179	1.874329877679839	60.882042610131336	0.0022873004957027704	1.3141440167692404
Jun09,2026+12-48-44PM	8.39997318688711	0.002108835514337896	-0.005217259514042164	0.0005179813668009746	1.875219169325995	60.898762030011454	0.002287300495701447	1.3125724532906407
Jun09,2026+2-08-48PM	8.539378674211733	0.0021082433602335067	-0.004813193894621578	0.00038639727446676813	1.875143194597933	63.02799366990309	0.0022873004957015275	1.312201601684965
Jun09,2026+2-17-48PM	8.441702139479334	0.0021150904781532414	-0.0062660500363895515	0.0006505432308597658	1.8748655420035434	61.02697589362026	0.0022873004957014577	1.3184149260269244
Jun09,2026+2-47-59PM	8.629415786280042	0.002100705736176865	-0.006061701340963779	0.0006353387848440387	1.8747257013119676	61.90691726009068	0.0022873004957018415	1.3090608666891845
Jun09,2026+3-13-04PM	8.60872972495698	0.0021042158378236425	-0.0062236496254383655	0.0006824038562804159	1.8750290109413703	62.8639355407487	0.0022873004957018658	1.3112632278532623
Jun09,2026+3-22-06PM	8.602143660093276	0.002111576435971649	-0.005318927981053932	0.0004997857245731765	1.8745635729239802	61.13607395008906	0.0022873004957525687	1.3147551968639102
Jun09,2026+3-34-26PM	8.6172010949222	0.002111453055103141	-0.00625266529372505	0.0006738882239725452	1.8756546009247608	61.318417245060694	0.002287300496000901	1.3159165567156672
Jun09,2026+3-42-47PM	8.614722727255616	0.0021075766283926685	-0.008842772774488748	0.0010898822968925946	1.8753281185061215	61.19351213028223	0.002287300495724525	1.3175590851993504
Jun09,2026+3-50-56PM	8.567041731866556	0.002110382498927083	-0.006729045571840306	0.0007759703295743373	1.8754694804674277	61.20661792000296	0.0022873004957014303	1.3157653995206422
Jun09,2026+3-59-03PM	8.589684690828781	0.002112730000467387	-0.006947196105946931	0.0009179179973924891	1.6252714381265034	61.219769640006966	0.0022873004957064016	1.3161587010912825
Jun09,2026+4-12-41PM	8.608063120370192	0.0021271986562506986	-0.005493853337550362	0.0006127014491187222	1.8753322870670663	61.84007391388585	0.0022873004957366288	1.3238768863179027
Jun09,2026+4-24-06PM	8.546896694558848	0.0021277162703780494	-0.005944517406346434	0.0007892663824719587	1.3744627906093372	61.21589575000018	0.002287300495704252	1.3231806267129689
Jun09,2026+4-32-18PM	8.54865120656068	0.002127072221592349	-0.0058689749682591585	0.0006493022775514047	1.8741743068605459	62.481397508559624	0.0022873004957014785	1.3246200548679181
Jun09,2026+4-42-24PM	8.529020917070602	0.0021215588618042507	-0.005730235391761936	0.0006752315693570489	1.8755432236122078	61.96426020033579	0.002287300734096315	1.3205110977979344
Jun09,2026+4-53-40PM	8.453020610710444	0.002122112741692613	-0.006031127370856003	0.0006669873035246011	1.8743923978549732	61.14948042002151	0.002287300495705858	1.3218726285004418
Jun09,2026+9-40-40AM	8.13940850932808	0.0021323224894159777	-0.005635614601917697	0.0007365443499608476	1.874681171120732	61.36973122885691	0.002287300497038609	1.3263421136261124
Jun09,2026+9-50-07AM	8.147438264834701	0.002140824187078944	-0.005664155141563939	0.0006546019164326751	1.8757293195293	61.09685864806414	0.002287300495701515	1.3324405920529487
Jun09,2026+9-59-39AM	8.177656617369209	0.0021384666145045548	-0.005154200846713293	0.0005681246486190217	1.8750704401047893	60.630834200003136	0.0022873004957014694	1.3302234754372126
