Date	Alpha	P0	h1	mv	T	gamma	offset
Jun09,2026+1-59-04PM	8.505191072193032	1.306878436381522	-0.0037357829758343565	0.0005545160468670361	1.874890385807877	61.8835622677854	0.002287323483652768
Jun09,2026+10-13-47AM	8.147622616609643	1.3218657870892148	-0.006032884073239664	0.0006930625925313133	1.8753785857204341	60.62442414000842	0.002287300495703429
Jun09,2026+10-21-44AM	8.198948573196494	1.324086646876129	-0.006210418248155377	0.0007443476695377105	1.874842041177235	60.626380440080275	0.002287300495702286
Jun09,2026+10-32-02AM	8.235997585456811	1.3205939928137962	-0.006972202773711231	0.0010595995918374036	1.8757948104226894	61.58184711807359	0.0022873004957021472
Jun09,2026+10-40-07AM	8.277795671647125	1.321970729350151	-0.006142848896333946	0.0007144696041161705	1.8762079761480197	61.14375271990789	0.0022873004957015587
Jun09,2026+10-48-06AM	8.301893983668812	1.321100358131877	-0.005570382348205505	0.0006158023644352185	1.875165314870048	61.071712320147746	0.00228730049570206
Jun09,2026+10-56-09AM	8.334466109001843	1.3122063968857498	-0.0050606053048370845	0.0005373624018387077	1.8753647437486538	61.60188448424286	0.002287303276523149
Jun09,2026+12-12-21PM	8.409485501203655	1.3222954280213168	-0.005354935401626195	0.0003869947116603848	1.875821464778432	61.44423474175549	0.0022873004957127525
Jun09,2026+12-20-27PM	8.396874561752698	1.3133167325715673	-0.0062354637701635095	0.000762906251957311	1.8743253131641926	60.882042610030716	0.002287300495704865
Jun09,2026+12-48-44PM	8.435276852832267	1.311560149235622	-0.005217259217125673	0.0005179813104063885	1.8752253193339696	60.89876203209743	0.002287300499491776
Jun09,2026+2-08-48PM	8.57544736614376	1.311556536037444	-0.0048131916640019754	0.00038639683897392555	1.8751451790622051	62.77392357177185	0.0022873875484489764
Jun09,2026+2-17-48PM	8.468596470612818	1.3180225403497252	-0.006266048814614974	0.0006505429930828473	1.8748610378411192	61.026975850000895	0.0022873004957018528
Jun09,2026+2-47-59PM	8.658401487931686	1.3084729377590691	-0.006061703745651657	0.0006353392556126732	1.8747228646674328	62.0080047428824	0.002287318115247633
Jun09,2026+3-13-04PM	8.636244281621838	1.3105640024156653	-0.006223650968338477	0.0006824041228259935	1.8750314823846048	63.12456136999497	0.0022873004957029677
Jun09,2026+3-22-06PM	8.63373460313728	1.3140840531808278	-0.0053189276101889916	0.0004997856590543175	1.8745609698874117	61.136073950058346	0.0022873004957024764
Jun09,2026+3-34-26PM	8.639400943542308	1.3150598953372796	-0.006252667354084994	0.0006738886125402676	1.8756554650150576	61.99060611189642	0.002287300495701519
Jun09,2026+3-42-47PM	8.650545004840923	1.316600910976188	-0.008842772958255144	0.001089882336359346	1.8753256921625026	61.193512130000556	0.0022873004957016307
Jun09,2026+3-50-56PM	8.599318568587703	1.3150276452137681	-0.00672904340568742	0.0007759699186157304	1.8754647362939942	61.20661792003258	0.0022873004957020774
Jun09,2026+3-59-03PM	8.623765470879071	1.3153049646154362	-0.006947193779969566	0.0009179175339706096	1.6252698388819031	61.21976964005864	0.0022873004957025067
Jun09,2026+4-12-41PM	8.625933152716412	1.3232715126781895	-0.005493849137266631	0.0006127006595051686	1.8753330089548976	62.56311427761475	0.002287300495701599
Jun09,2026+4-24-06PM	8.575646816448797	1.3227130696695004	-0.005944515490924793	0.0007892659736806947	1.374460848097854	61.26706794488825	0.0022899677062058425
Jun09,2026+4-32-18PM	8.565612804495355	1.3241129239392069	-0.005868976695537219	0.0006493026047784388	1.8741716877966197	63.18688966663978	0.0022873004957632017
Jun09,2026+4-42-24PM	8.567365571730779	1.3196710537090495	-0.005730235266208396	0.00067523154825893	1.8755441086314537	61.69942629883113	0.00228730049570143
Jun09,2026+4-53-40PM	8.484301079662972	1.321169091199767	-0.006031126449855501	0.0006669871219318514	1.8743952343286034	61.14948042004954	0.002287300495701504
Jun09,2026+9-40-40AM	8.154637517185062	1.325859385373252	-0.0056356137412778675	0.0007365441901199974	1.8746776355981756	62.13604739282368	0.0022873004957014095
Jun09,2026+9-50-07AM	8.159669480521009	1.332150419233282	-0.005664151017417958	0.0006546011043598135	1.8757305565521376	61.90490195406576	0.0022873004957212903
Jun09,2026+9-59-39AM	8.203884642519485	1.3298261323194338	-0.0051541995725912435	0.0005681244000624501	1.8750699462918743	60.63083420000461	0.0022873004957233594
