0.000,0.000,0.806,0.805,0.806
0.000,0.000,0.806,0.806,0.805
0.000,0.000,0.806,0.805,0.806
0.000,0.000,0.806,0.805,0.805
0.000,0.000,0.806,0.805,0.804
0.000,0.000,0.805,0.805,0.805
0.000,0.000,0.806,0.805,0.805
0.000,0.000,0.806,0.805,0.805
0.000,0.000,0.805,0.806,0.806
0.000,0.000,0.805,0.805,0.805
0.000,0.000,0.805,0.805,0.806
0.000,0.000,0.806,0.805,0.805
0.000,0.000,0.805,0.806,0.805
0.000,0.000,0.805,0.806,0.805
0.000,0.000,0.805,0.806,0.805
0.000,0.000,0.806,0.806,0.805
0.000,0.000,0.805,0.805,0.805
0.000,0.000,0.806,0.805,0.805
0.000,0.000,0.806,0.805,0.805
0.000,0.000,0.806,0.805,0.805
0.000,0.000,0.805,0.805,0.805
0.000,0.000,0.805,0.806,0.806
0.000,0.000,0.806,0.806,0.806
0.000,0.000,0.806,0.805,0.805
0.000,0.000,0.805,0.806,0.806
0.000,0.000,0.805,0.806,0.805
0.000,0.000,0.805,0.805,0.806
0.000,0.000,0.806,0.806,0.806
0.000,0.000,0.805,0.805,0.805
0.000,0.000,0.805,0.806,0.806
0.000,0.000,0.805,0.806,0.805
0.000,0.000,0.805,0.805,0.806
0.000,0.000,0.805,0.806,0.806
0.000,0.000,0.806,0.806,0.805
0.000,0.000,0.806,0.806,0.805
0.000,0.000,0.806,0.805,0.805
0.000,0.000,0.806,0.805,0.806
0.000,0.000,0.805,0.805,0.805
0.000,0.000,0.806,0.806,0.806
0.000,0.000,0.806,0.806,0.805
0.000,0.000,0.805,0.805,0.805
0.000,0.000,0.806,0.806,0.806
0.000,0.000,0.806,0.805,0.806
0.000,0.000,0.805,0.805,0.805
0.000,0.000,0.805,0.806,0.805
0.000,0.000,0.805,0.806,0.805
0.000,0.000,0.806,0.806,0.806
0.000,0.000,0.806,0.805,0.805
0.000,0.000,0.805,0.805,0.805
0.000,0.000,0.806,0.805,0.805
