3.29075,2.26030,1.03547
3.28516,2.26227,1.03777
3.28845,2.25931,1.03678
3.29043,2.26096,1.04204
3.29010,2.26458,1.03744
3.28812,2.26260,1.04007
3.29043,2.26227,1.03974
3.28911,2.25471,1.03941
3.28286,2.25931,1.04566
3.28911,2.26227,1.03974
3.28648,2.26063,1.04040
3.28319,2.26194,1.03810
3.28286,2.26194,1.03547
3.28977,2.25898,1.03876
3.29043,2.25898,1.03481
3.28747,2.26096,1.03876
3.28483,2.26063,1.03777
3.28154,2.26359,1.04106
3.28911,2.26392,1.03876
3.28911,2.26030,1.03974
3.28911,2.25997,1.03349
3.29371,2.25964,1.03678
3.28352,2.26556,1.04237
3.28648,2.26194,1.04073
3.28714,2.26162,1.03711
3.28779,2.25701,1.03876
3.28582,2.25668,1.03678
3.28845,2.25997,1.03382
3.28615,2.25898,1.03514
3.28747,2.26260,1.04106
3.28286,2.26194,1.03744
3.29010,2.25734,1.04007
3.28878,2.25866,1.03843
3.28648,2.25898,1.04106
3.28253,2.26096,1.03876
3.28418,2.26490,1.03777
3.27891,2.25964,1.03645
3.29174,2.26030,1.03645
3.28549,2.25964,1.03744
3.28779,2.26754,1.03876
3.28319,2.26359,1.03908
3.28451,2.26293,1.03876
3.29010,2.25964,1.03941
3.28549,2.25833,1.03514
3.28845,2.26030,1.03711
3.28483,2.26227,1.03810
3.28681,2.26490,1.03316
3.28779,2.26030,1.03612
3.28122,2.26030,1.03941
3.29010,2.25866,1.03941
3.29339,2.26721,1.03316
3.29141,2.26194,1.03744
3.28977,2.26162,1.04139
3.29240,2.26523,1.03974
3.28483,2.26260,1.03777
3.27891,2.26096,1.03678
3.28615,2.26260,1.04336
3.28582,2.26655,1.04040
3.29043,2.26425,1.03678
3.28122,2.26326,1.04073
3.28714,2.26523,1.03612
3.28385,2.25931,1.03974
3.28714,2.26227,1.03711
3.28089,2.25800,1.03810
3.29437,2.26622,1.03448
3.28483,2.26096,1.03481
3.28714,2.26392,1.04172
3.28549,2.26194,1.03941
3.28089,2.26359,1.03744
3.29043,2.26359,1.03744
3.28648,2.25964,1.03908
3.28122,2.26260,1.03678
3.29075,2.25997,1.03678
3.28878,2.25767,1.03876
3.28648,2.26063,1.03711
3.28451,2.26227,1.03547
3.28714,2.26129,1.03810
3.29043,2.26063,1.03514
3.28944,2.25997,1.04204
3.28878,2.25931,1.03941
