26.12965,26.14280,26.12307,62.21531,62.38385,61.43345
26.14280,26.13623,26.11649,61.73852,62.05960,62.06281
26.12965,26.14280,26.12307,62.37102,62.21211,62.06281
26.11649,26.12307,26.13623,61.89426,62.21852,62.53634
26.14280,26.14280,26.13623,61.90067,61.57958,62.69523
26.13623,26.13623,26.13623,62.68561,62.21852,62.69523
26.14938,26.13623,26.13623,62.21211,62.20890,62.53634
26.13623,26.14280,26.13623,61.88784,62.21531,63.01299
26.13623,26.12965,26.13623,63.00978,62.37743,62.53313
26.13623,26.13623,26.14280,62.52671,62.21531,62.53313
26.13623,26.14280,26.13623,62.68881,62.53313,62.85091
26.13623,26.12965,26.13623,62.53313,62.69523,62.22173
26.14938,26.12965,26.12965,62.84770,62.37423,63.00978
26.12965,26.12307,26.13623,62.68561,62.69523,62.21852
26.14280,26.13623,26.12965,62.52671,62.52992,62.22173
26.13623,26.12307,26.12965,62.52992,62.37423,62.37423
26.13623,26.12965,26.13623,62.04998,62.85732,62.22173
26.12965,26.12965,26.14280,62.05639,62.05319,62.21852
26.12965,26.13623,26.11649,62.52992,62.21531,62.21531
26.13623,26.12965,26.12307,61.89746,62.37743,62.21852
26.12307,26.12965,26.12307,61.89426,61.73852,62.22173
26.13623,26.13623,26.14280,61.89426,61.57637,62.37743
26.12965,26.12965,26.12307,61.89426,62.37423,62.37743
26.13623,26.12307,26.12965,62.53634,62.37743,62.38064
26.14280,26.14280,26.12965,62.53313,62.37423,62.38064
26.12307,26.13623,26.13623,62.52992,62.37423,63.16865
26.12307,26.13623,26.13623,62.21211,62.53313,62.85411
26.12965,26.13623,26.12965,62.37102,62.85411,62.05639
26.12307,26.14280,26.13623,62.68881,62.37743,62.85732
26.12307,26.12965,26.12965,63.16544,62.85091,63.01299
26.14938,26.12965,26.12307,62.36781,62.85732,62.21531
26.13623,26.13623,26.13623,62.04998,62.69202,62.05639
26.12307,26.12307,26.12965,62.84770,63.32751,62.06281
26.13623,26.12965,26.13623,62.37423,62.53634,62.53313
26.12965,26.14938,26.13623,62.68881,62.37423,62.53634
26.14280,26.13623,26.12307,61.89426,62.21852,62.05960
26.13623,26.12965,26.12307,61.89746,61.90388,61.90067
26.13623,26.13623,26.12965,61.57637,62.53634,62.21852
26.14280,26.13623,26.12965,62.52992,61.42383,62.21852
26.12307,26.13623,26.12965,62.52992,63.00658,63.17507
26.14280,26.12965,26.12965,62.36781,62.53954,62.06281
26.14280,26.13623,26.14280,62.52992,62.05319,62.38064
26.13623,26.12307,26.13623,62.68561,62.21852,62.85091
26.12965,26.14280,26.13623,62.84449,62.54275,62.21531
26.12307,26.12965,26.13623,62.68881,63.33072,62.21211
26.12965,26.12965,26.13623,62.85091,62.85411,62.21852
26.12965,26.12965,26.12965,62.85091,62.37423,62.06602
26.13623,26.14938,26.14280,63.00658,63.00658,62.06602
26.11649,26.13623,26.14280,62.21531,62.53313,61.73852
26.12965,26.14280,26.12965,62.85091,61.89746,62.05960
26.14280,26.14280,26.12307,62.05319,62.69523,61.58279
