Date	ColdT1	ColdT2	ColdT3	HotT1	HotT2	HotT3	456alph	456err	894alph	894err
Apr06,2026+2-17-57PM	20.454544	20.454335999999998	20.454156	42.286964	42.351466	42.292834	0.20775618606449187	0.0005528378241248953	9.588176749999686	0.009153364966377987	4	4
Apr06,2026+2-27-58PM	20.454108	20.455242000000002	20.454704	42.326016	42.357872	42.300022	0.20198517345032152	None	9.547905404702329	0.010335689137359352	4	4
Apr06,2026+2-36-21PM	20.45526	20.454702	20.454352000000004	42.35709000000001	42.302746	42.314738	0.20263711434688259	0.00034075644059619885	9.59736167150212	0.009269098964562133	4	4
Apr06,2026+2-44-24PM	20.455288	20.455849999999998	20.455174	42.33444	42.33736999999999	42.31155	0.20568540487076126	None	9.65299790432286	0.0041383865893126264	4	4
Apr06,2026+3-42-35PM	20.455646	20.455794	20.455886	42.348572	42.36527799999999	42.31333599999999	0.1982965727446937	None	9.682019127831975	0.013894228484837524	4	4
Apr06,2026+3-49-52PM	20.45597	20.455862	20.455830000000002	42.406096	42.396276	42.342084	0.20215842769024728	0.00018237997716046096	9.513608693864164	0.010659377807304036	4	4
Apr06,2026+3-57-34PM	20.4553	20.456015999999998	20.455652	42.406690000000005	42.37492600000001	42.356286	0.20543046922108288	None	9.403293357709483	0.01149517594848522	4	4
Apr06,2026+4-04-50PM	20.455229999999997	20.456166	20.45653	42.35895	42.383862	42.38830200000001	0.2025902693621504	None	9.637959634274207	0.009676180316688833	4	4
Apr06,2026+4-24-01PM	20.455614	20.456516	20.458470000000002	42.30611999999999	42.36264200000001	42.288618	0.20382081922581108	8.82449602104031e-05	9.661096843632627	0.009236794049822108	4	4
Apr06,2026+4-48-08PM	20.459394	20.45879	20.459422	42.425754	42.422646	42.4074	0.20431177857831795	0.0006613523339443869	9.630931363321398	0.009347502895273696	4	4
Apr06,2026+4-55-13PM	20.459234000000006	20.459288	20.4597	42.427915999999996	42.425318	42.382148	0.20733872232617556	None	9.691044030300807	0.011202194356300417	4	4
Apr06,2026+5-03-59PM	20.460712000000004	20.461655999999998	20.462446000000003	42.418462	42.396654000000005	42.340972	0.2009624247260109	0.003995232183508708	9.636267693626591	0.009787371647648828	4	4
Apr06,2026+5-12-46PM	20.462586	20.462304	20.463224	42.429278	42.428816	42.38651599999999	0.20388176741509323	None	9.609323919029597	0.010520002396177407	4	4
Apr06,2026+5-35-52PM	20.465842000000002	20.465804000000002	20.46586	42.49674	42.500972000000004	42.477025999999995	0.20360685548590451	None	9.671683322590068	0.009519620844964055	4	4
