Date	Alpha	P0	h1	mv	T	gamma	offset
Apr15,2026+1-18-12PM	11.27772898211524	1.1423301179033085	-0.004726776555913173	2.0504923191577373	44.05460918998681	0.002287300495701408	0.05489232872148381
Apr15,2026+1-32-01PM	11.27800694159053	1.1405011130568856	-0.004623624579262968	2.0517690180776382	42.550780215527745	0.002287300495701408	0.054401476873440324
Apr15,2026+2-01-24PM	11.381895193063846	1.1413430904312014	-0.004758500694402979	2.1009121389030936	40.23164000086019	0.002287300495701408	0.055415240338359255
Apr15,2026+2-15-31PM	11.254869499326773	1.1405694638870933	-0.004855335555172856	2.101130855934652	44.22073333276046	0.002287300495701408	0.05551836167585048
Apr15,2026+2-22-50PM	11.268239849782818	1.1388412868081264	-0.00467689952032444	2.0511627062808033	42.82006501863559	0.002287300495701408	0.05568651168569762
Apr15,2026+3-41-12PM	11.356006996300607	1.1354918100327667	-0.00471882382436778	1.8519165095727033	44.30117399977311	0.002287300495701408	0.05578959631612536
Apr15,2026+3-48-58PM	11.17901583261386	1.1364522812992517	-0.0041593307298644425	2.0510305473356314	44.037049989979266	0.002287300495701408	0.05542784065564989
Apr15,2026+4-07-10PM	11.261132483158208	1.1375948545695846	-0.004811490126843928	2.053047285474388	44.326054664711585	0.002287300495701408	0.05653186262773473
Apr15,2026+4-14-28PM	11.280900687648332	1.1377517735298646	-0.004737715364402542	2.05271590437676	42.82509938655645	0.002287300495701408	0.05617563174675706
Apr15,2026+4-25-50PM	11.360011415584466	1.138821606340219	-0.004988640687160042	2.052036838567058	41.524271673543666	0.002287300495701408	0.05674252525088041
Apr15,2026+4-33-42PM	11.383278606832532	1.136681935462512	-0.004619605986619477	2.0514644351608164	40.340790006679896	0.002287300495701408	0.0569880342937729
Apr15,2026+5-38-18PM	11.342415370079443	1.1311879038941988	-0.004879557870390474	1.3518397765494217	40.41513000008948	0.002287300495701408	0.05673063589401331
Apr15,2026+5-45-30PM	11.39938146708573	1.1302915367411361	-0.004747412394239808	1.3527285263521753	40.432462000000015	0.002287300495701408	0.05680649483446366
Apr15,2026+6-03-04PM	11.368089214830421	1.1359073240792172	-0.005262362851280756	2.051052742441494	40.422846666708864	0.002287300495701408	0.0567490578489257
