Date	Alpha	P0	h1	mv	T	gamma	offset
Jun10,2026+1-14-58PM	7.041636485922648	0.002124355172306582	-0.00587734031686575	0.0005167461690495568	1.8743211079379443	60.91237987000924	0.0022873004957529555	1.3241696820804796
Jun10,2026+1-23-09PM	7.044203595678159	0.0021248262434274087	-0.005994205115359698	0.0006314623414951987	1.8750059845120586	61.63971136432278	0.002287300687512732	1.323568168527897
Jun10,2026+1-32-10PM	7.101789856747823	0.0021249983699697236	-0.005722583780631123	0.0005906575499462546	1.8246516575199705	60.911674890118285	0.002287300495701676	1.3233177657706523
Jun10,2026+1-50-02PM	7.0974921252995244	0.002121510306733431	-0.005537824834925355	0.0005217573258545274	1.875789538698747	61.24368669307088	0.0022873004957047883	1.3213635045277263
Jun10,2026+1-58-17PM	7.103800265008049	0.0021229702310815567	-0.005909526217011861	0.0006330758740046591	1.8757408688299675	60.95629515063549	0.0022873004957040155	1.3223652697233261
Jun10,2026+10-01-34AM	7.06006294562221	0.002133779649135649	-0.008877150526051411	0.0014191979059572275	1.875363593866299	60.78658360016337	0.0022873004957014095	1.3307794167512998
Jun10,2026+10-09-51AM	7.081778892761363	0.0021367855993415672	-0.0036131871400312816	0.00043301968375651233	1.8750637209592818	62.19536858439815	0.002287300495701912	1.3257441315069085
Jun10,2026+10-17-51AM	7.0572958454585635	0.00213193535920838	-0.006379084039990837	0.0006415763109992365	1.8753380302633222	61.533244971009154	0.00228730049570224	1.3292303282078088
Jun10,2026+10-42-38AM	7.06380935608154	0.00212664584612479	-0.0063582803947384425	0.0007263046489892886	1.8754400935305522	60.72994745000561	0.0022873004957014885	1.3251303240177768
Jun10,2026+10-57-57AM	7.080433907715664	0.002125307533537776	-0.007688053482485093	0.0009328892025857343	1.875033747355781	60.737261380029274	0.0022873004957014087	1.3264462895734466
Jun10,2026+11-05-56AM	7.045143107422529	0.002127263844103826	-0.006015173146897123	0.0006660243276283771	1.8835859401274508	60.728297730012635	0.002287300495703742	1.3250512505722754
