Date	Alpha	P0	h1	mv	T	gamma	offset
Jun10,2026+1-14-58PM	7.1881473666590825	1.3126375667674204	-0.005877339362166631	0.0005167459935467998	1.8743206900744813	60.91237987000478	0.002287300495702674
Jun10,2026+1-23-09PM	7.198806996493827	1.3121120946892795	-0.005994206449428931	0.0006314625798105822	1.875003553624747	60.927833930010294	0.0022873004957014113
Jun10,2026+1-32-10PM	7.242424095135394	1.3124385747439848	-0.005722584305251733	0.0005906576641009786	1.8246536323688396	60.911674890029225	0.0022873004957046843
Jun10,2026+1-50-02PM	7.256402638997914	1.3092657173304465	-0.0055378224324376685	0.0005217568898353657	1.8757899621499259	60.92547969009026	0.0022873004957014186
Jun10,2026+1-58-17PM	7.2418502717492625	1.3117753692332748	-0.005909524666845044	0.0006330755929610603	1.8757420334463761	60.956295150018	0.002287300495702965
Jun10,2026+10-01-34AM	7.206315997458276	1.3192828738477764	-0.008877150794386226	0.0014191979574515955	1.8753729861079191	60.78658360001701	0.0022873004957259316
Jun10,2026+10-09-51AM	7.252683557066364	1.3133034178012555	-0.0036131856901264687	0.00043301941417221685	1.8750617515151218	61.06270585613937	0.002287300495711429
Jun10,2026+10-17-51AM	7.209766454967008	1.318039897204158	-0.006379085417848922	0.0006415765757704698	1.875339024017882	60.73019721140713	0.0022873004957715175
Jun10,2026+10-42-38AM	7.210502700225263	1.3135919169958075	-0.006358280427951475	0.0007263046527490374	1.8754407186956543	60.729947450010485	0.0022873004957016264
Jun10,2026+10-57-57AM	7.238293675652642	1.314048221459062	-0.007688054057370903	0.000932889312152688	1.8750421271001319	60.737261380028244	0.0022873004957014095
Jun10,2026+11-05-56AM	7.195552106226408	1.3131933537334932	-0.0060151713968156885	0.0006660239959478166	1.8836016537781923	60.728297730000165	0.0022873004957017625
Jun10,2026+11-13-49AM	7.209416363434714	1.3133019847263485	-0.0053294652770493845	0.0005261172573794157	1.8832400519960937	60.741193730035526	0.002287300495701444
Jun10,2026+11-21-47AM	7.251423375056319	1.313812875995716	-0.005557040082804486	0.0005562078665570992	1.8838617333575254	60.73921263044039	0.002287300495704023
Jun10,2026+11-45-04AM	7.192923785188285	1.3154043070480634	-0.007396934795962071	0.0008059344897804187	1.8754955461968568	60.801167160000254	0.0022873004957014126
Jun10,2026+11-53-19AM	7.161978681626438	1.310695638713403	-0.0037927543873658397	0.0002909261013310488	1.8743794856730462	60.79448943000115	0.002287300495701518
Jun10,2026+12-25-01PM	7.200363873991128	1.3115631515452473	-0.005923759218406952	0.0005874241804071278	1.8746129594475764	60.83055590000704	0.0022873004957050234
Jun10,2026+12-33-01PM	7.229425342045618	1.3109125623435285	-0.0068406939397935625	0.0007769469501615749	1.8754966495643013	60.86127008000553	0.002287300495709872
Jun10,2026+12-41-09PM	7.250903829322596	1.3111239873873184	-0.004520578372439475	0.0002132679028855288	1.8756515831695313	60.850883005148596	0.0022873021696020947
Jun10,2026+2-15-29PM	7.232274490368459	1.3151587800890627	-0.006527189962942974	0.0007159096535169002	1.8751739370554983	60.95458809015284	0.002287300495706871
Jun10,2026+2-23-26PM	7.255773784372753	1.3127160774019073	-0.0074057863317127355	0.0008309263452670928	1.8761408905963715	60.96607663012129	0.0022873004957033923
Jun10,2026+2-34-07PM	7.2177887974412815	1.3056932342032155	-0.00516620647094086	0.0005012392433512127	1.8751445805062512	60.997578639999965	0.002287300495702918
Jun10,2026+2-42-10PM	7.169131291776804	1.3103492549134288	-0.00750727268255481	0.0008686962093257634	1.8751009548989708	60.98925161190259	0.0022873004962046715
Jun10,2026+2-50-10PM	7.232736774100857	1.308652593057882	-0.004778867891375667	0.0003804915498061558	1.8248409846040359	61.83176251139134	0.0022874573948427407
Jun10,2026+2-58-19PM	7.257233748287934	1.309534960724016	-0.006958386305334634	0.0007694569833517689	1.8253360958230718	60.99271876105342	0.0022873004957622064
Jun10,2026+3-07-56PM	7.249562465148385	1.3090118180970327	-0.00597533965173115	0.0006459767872985972	1.8246862815267924	61.743467398719666	0.0022873004957171734
Jun10,2026+3-24-51PM	7.241362338712616	1.30934759675683	-0.0065555750698660315	0.0007120525072724725	1.874918252921042	61.00681990016043	0.0022873004957038113
Jun10,2026+3-33-08PM	7.225324228503316	1.3100840799071445	-0.005792991535974176	0.0006453982201581095	1.8247001371402012	61.02303626002594	0.0022873004957031425
Jun10,2026+3-41-54PM	7.235669770107307	1.3126342581569959	-0.007634179743170395	0.0009323025067998269	1.8248907765955245	61.04282211003155	0.002287300495703677
Jun10,2026+3-50-03PM	7.208642691707098	1.309151294464981	-0.006347294533665473	0.000763101422842635	1.8243674031169412	61.004188400005916	0.0022873004957221694
Jun10,2026+3-57-56PM	7.175681963146872	1.3109792356271144	-0.004121206797854296	0.00039378251469201716	1.8246528408769125	61.00842999004967	0.002287300495701515
Jun10,2026+4-05-51PM	7.240557072723107	1.3139565887304245	-0.00580334631894028	0.0006637400356295133	1.825035232795575	61.03349819063535	0.002287300495702104
Jun10,2026+4-13-47PM	7.23179061655787	1.3149456409225795	-0.005490110845589192	0.0005856940514367433	1.8251666386752674	61.01561466000209	0.0022873004957022296
