Date	Alpha	P0	h1	mv	T	gamma	offset
Mar05,2026+1-23-04PM	22.882506842906615	0.864802046824114	-0.009654351064631164	2.3869626607296963	40.437286666667205	0.002287300495802167	0.06211944710948501
