Date	Alpha	P0	h1	mv	T	gamma	offset
Jun11,2026+11-08-10AM	5.516228493218112	0.0022641533285024463	-0.005467763914898046	0.0006439580502265432	1.8744747471387497	39.2731762901751	0.0022873004957088146	1.408038084908607
Jun11,2026+11-49-40AM	5.512565822996233	0.002259311913682464	-0.005730640117779405	0.0006743165284511112	1.8749291771496854	39.316061550030405	0.002287300495702264	1.405578608283027
Jun11,2026+12-16-22PM	5.516989709443505	0.0022538584465015116	-0.007153467039159603	0.0009017657191904137	1.875079601966558	40.00816506605376	0.0022873023839999253	1.404262829513432
Jun11,2026+12-28-59PM	5.495495345307362	0.0022536521563970486	-0.007690557083832432	0.0011401504944876797	1.8747845553807312	39.326167910011534	0.0022873004957032032	1.403732589842663
Jun11,2026+3-39-24PM	5.512460069266401	0.002243948393894635	-0.005262130628594171	0.0006334367004613616	1.6249276077196315	39.595918670123844	0.002287300495701443	1.3946650878281972
Jun11,2026+3-47-29PM	5.510606583841304	0.0022452440424252304	-0.005464804187953164	0.0005833405935911976	1.6252794975214526	39.60456148000104	0.0022873004957014126	1.396426293554489
Jun11,2026+4-04-03PM	5.510509633343689	0.00224530196261295	-0.0049420797547000085	0.0006185467559398466	1.625448071224805	39.63097995000017	0.0022873004957015453	1.3947221969352182
Jun11,2026+4-22-54PM	5.517310898452305	0.00217736982609049	-0.004454469533747465	0.0005636833110168735	1.6253207056652474	39.61572056000264	0.0022873004957030454	1.3518637372505873
Jun11,2026+4-34-31PM	5.517718921046622	0.0021794616065149933	-0.002316771598148702	0.00024463977890902024	1.6245432281927301	39.61319852069817	0.0022873004957015748	1.349670133125782
Jun11,2026+4-42-32PM	5.47648018460515	0.0021802024992247995	-0.0049841935539552355	0.0006803502983694844	1.6251323425351745	39.64125323001389	0.002287300495706674	1.354172023126361
Jun11,2026+4-58-28PM	5.474545679278835	0.0021863291308247945	-0.004211148417199595	0.0005421249045849842	1.6250997403481695	39.62956705000539	0.002287300495702203	1.3568688571056482
Jun11,2026+5-07-49PM	5.497269969960489	0.0021924196936608242	-0.0030733596163819315	0.000364555210447392	1.6246394249645577	40.933514970951784	0.0022873004957014082	1.358845180632952
Jun11,2026+5-16-38PM	5.472921892412396	0.0021872946227832215	-0.00462986024461078	0.0007464433245151668	1.6257200894270114	40.440234376731865	0.0022873005079710566	1.3570414842281437
Jun11,2026+5-29-21PM	5.488579536460729	0.002193750083322353	-0.0036236170092991864	0.0004930469804057797	1.6248817670021292	39.562914171958994	0.0022873004960031564	1.3602006151786867
Jun11,2026+5-37-55PM	5.484106821251438	0.002196612308633455	-0.0010798377780366264	7.421610033507065e-05	1.625085833931995	39.55609521006955	0.002287300495702223	1.3581238773080035
