Date	Alpha	P0	h1	mv	T	gamma	offset
Jul02,2026+1-42-43PM	14.64092261240045	0.002192619703054361	-0.008212830434521892	0.0005780708950340579	2.2951183799741752	40.83017580044124	0.0022873004957018567	1.3747473053198531
Jul02,2026+10-01-11AM	14.605072550325941	0.0021915464036918824	-0.015257116906875912	0.002622234391268398	1.2950556453146904	39.725207732680616	0.0022874276746457944	1.3737592799355203
Jul02,2026+11-04-27AM	14.67653152884497	0.0021926460750723046	-0.007543585346211042	0.0003180162229756686	2.2943391214019675	39.84304697381191	0.002287300495701449	1.3755488731077445
Jul02,2026+12-29-37PM	14.501062624949352	0.002180787672591433	-0.009552721398430053	0.0007817945047256372	2.29463103030267	42.00739151991626	0.0022873004960670858	1.369604674190549
Jul02,2026+12-50-34PM	14.665870662063208	0.0021838066610713708	-0.009658861778323825	0.0008339081324550879	2.295017322763173	40.03371795002284	0.0022873004957015045	1.3712260160694774
Jul02,2026+12-58-35PM	14.611370647054667	0.0021677351016618656	-0.0097735769568352	0.0008162548967696742	2.2952096811084037	41.07881826776412	0.0022873005426135196	1.361908598877975
Jul02,2026+2-04-26PM	14.60750605258065	0.002208912383475446	-0.006352445431016552	0.0003232544200278644	2.295416904749833	42.113055959993346	0.002287300495827092	1.3813934052608825
Jul02,2026+2-13-49PM	14.571800777932706	0.00218932382954538	-0.008210302231814902	0.0006088758526147998	2.294929995117429	40.1121237500624	0.002287300495710772	1.3722890601279012
Jul02,2026+2-44-43PM	14.598265883354584	0.002199137249107097	-0.008011451915898605	0.0006392186365532051	2.295320296223804	41.10309553555763	0.0022873004986769902	1.3773171331898606
Jul02,2026+2-53-14PM	14.470770940600696	0.0022051179913989798	-0.008220061679087119	0.000651293888890159	2.2951389413898577	40.088201300017744	0.002287300495711905	1.3815940817114936
Jul02,2026+3-01-33PM	14.59790109027525	0.0022035599594126963	-0.006782753603692286	0.0004875390924729924	2.2949818043051113	40.078666490004075	0.002287300495704673	1.3776298652749497
Jul02,2026+3-10-00PM	14.639755594765473	0.0022007285016160836	-0.00851755274851267	0.0007816431143841207	2.294770743449228	40.070531090022335	0.0022873004957057706	1.3783525053398957
Jul02,2026+3-18-31PM	14.551365818788316	0.0022016152031623997	-0.008501475326674607	0.0006776593669993893	2.2955617734978184	40.040803460000156	0.0022873004957016147	1.3800819775288526
Jul02,2026+3-37-15PM	14.443250036596481	0.0022022147685985074	-0.007703979631610996	0.0005785694481808131	2.2953669993525367	41.012266162549025	0.0022873005591866127	1.378853641625626
Jul02,2026+3-50-02PM	14.546412140847627	0.002193348905838504	-0.010696214768169567	0.0008971629467345414	2.294658897698348	40.053780780559606	0.0022873004958907026	1.379922494339791
Jul02,2026+3-58-54PM	14.547137708314336	0.002188339645191198	-0.01713972471972467	0.0022680020925079122	2.294083248337347	40.0427138500575	0.0022873004957065864	1.382728452362448
Jul02,2026+4-08-15PM	14.68147662179113	0.0021882138393796813	-0.008780389173599029	0.001025945305744912	2.2951566363782474	40.47012677028228	0.002287300495716417	1.3685997808508785
Jul02,2026+4-16-19PM	14.5681486838474	0.002191628108774974	-0.00872153952740975	0.0006942931778325109	2.294915368192077	40.008263410000566	0.0022873004957019065	1.3744699854394833
Jul02,2026+4-25-35PM	14.550708719712839	0.002191722317609265	-0.008174106608055043	0.0005956853973615684	2.2954542926963697	40.43179311233157	0.002287300495702402	1.373804540781362
Jul02,2026+4-33-28PM	14.490462548832436	0.0021855892046050074	-0.010800453907853728	0.0012102286557240719	1.7950324500374095	40.02592230003944	0.0022873004957021667	1.370229616886484
Jul02,2026+4-42-00PM	14.619883745163719	0.002189986067432056	-0.008426404461997614	0.0006411918393733425	2.2450555427518197	40.034442280110675	0.002287300495739586	1.3728633914554758
Jul02,2026+4-49-59PM	14.638892685475204	0.0021886138116978537	-0.008350009279538273	0.0006149667436601882	2.244544754458581	40.010361610081176	0.0022873004957068223	1.3720553647966642
Jul02,2026+4-59-09PM	14.663185045027062	0.0021866838363522366	-0.007518841275941039	0.0005709263942962713	2.2447837712802916	39.994430930413	0.002287300495702107	1.3685583900352611
Jul02,2026+5-07-22PM	14.629443569880129	0.0021768546269627866	-0.008644134025447956	0.0006433995906995457	2.2451878942195718	40.005705056750436	0.0022873004957032874	1.3654777393908313
Jul02,2026+9-53-21AM	14.531579998437625	0.002199091087524002	-0.00965666008572042	0.0011224709611039102	2.2956705448643437	39.76098135961912	0.0022873004957946813	1.3772030375403663
