1.96396,1.96856,1.97317,1.96823,1.96462,0.89141,0.88746,0.89141,0.89503,0.89272,0.34050,0.34740,0.33688,0.33787,0.33852,-52.14819,-4014.00000
1.96922,1.97119,1.96626,1.97087,1.96593,0.89667,0.88845,0.89141,0.89239,0.89207,0.33984,0.34017,0.33885,0.33852,0.33918,-52.87097,-4013.00000
1.96725,1.97054,1.96725,1.96166,1.96495,0.89272,0.89239,0.89174,0.89174,0.89009,0.34148,0.34017,0.33787,0.33918,0.34708,-52.87097,-4012.00000
1.97119,1.96889,1.96462,1.96067,1.96560,0.89141,0.89009,0.89174,0.89009,0.89272,0.33852,0.34214,0.34181,0.33918,0.34083,-52.58783,-4011.00000
1.96100,1.96889,1.96034,1.96791,1.96922,0.89305,0.88943,0.88976,0.88845,0.89075,0.34050,0.34148,0.33984,0.33787,0.34050,-52.58783,-4010.00000
1.96462,1.96166,1.95639,1.96626,1.96791,0.88878,0.88976,0.89141,0.89207,0.89042,0.34083,0.34083,0.33655,0.33951,0.33852,-52.64890,-4009.00000
1.96626,1.96067,1.96231,1.95574,1.96001,0.89141,0.89207,0.89075,0.88976,0.88976,0.33819,0.34148,0.34083,0.34181,0.33918,-52.64890,-4008.00000
1.96067,1.95968,1.95902,1.96264,1.96626,0.89042,0.88845,0.88845,0.89009,0.88976,0.34050,0.34247,0.33787,0.33721,0.34379,-52.65746,-4007.00000
1.95968,1.96330,1.96429,1.96133,1.96363,0.88746,0.88976,0.88319,0.88516,0.89174,0.33951,0.34083,0.34313,0.33984,0.33523,-52.65746,-4006.00000
1.96067,1.95935,1.96495,1.96659,1.95935,0.88812,0.88812,0.88746,0.88812,0.88943,0.34247,0.33951,0.33984,0.33589,0.33918,-52.40539,-4005.00000
1.96100,1.96593,1.96133,1.96692,1.96396,0.88450,0.88680,0.89437,0.88746,0.89174,0.33819,0.33984,0.34148,0.33918,0.34050,-52.40539,-4004.00000
1.96396,1.96527,1.96495,1.96856,1.96199,0.88713,0.89042,0.88746,0.88976,0.89503,0.33688,0.33885,0.33819,0.33951,0.33721,-52.12066,-4003.00000
1.95902,1.96396,1.96823,1.95935,1.95804,0.88417,0.89075,0.88845,0.88384,0.88943,0.33787,0.33852,0.33688,0.33885,0.34083,-52.12066,-4002.00000
1.95837,1.96199,1.96133,1.96758,1.96231,0.88450,0.88943,0.88680,0.89305,0.89009,0.33984,0.33556,0.33622,0.33951,0.34083,-52.21512,-4001.00000
1.96034,1.95475,1.96396,1.96692,1.96725,0.88845,0.88845,0.88911,0.88976,0.88351,0.33951,0.33885,0.33688,0.33918,0.33885,-52.21512,-4000.00000
1.96067,1.96593,1.95968,1.96396,1.96396,0.89568,0.88845,0.89042,0.89207,0.89009,0.33787,0.33787,0.33589,0.34083,0.33951,-51.69594,-3999.00000
1.96297,1.96231,1.96363,1.96725,1.96396,0.89141,0.89042,0.88845,0.88680,0.88549,0.33721,0.34083,0.33655,0.33852,0.33852,-51.69594,-3998.00000
1.96659,1.96067,1.96560,1.95837,1.96725,0.88417,0.88976,0.89174,0.88812,0.88680,0.33523,0.33622,0.33951,0.34181,0.33754,-52.38361,-3997.00000
1.96495,1.96133,1.96264,1.96725,1.96001,0.89207,0.88878,0.88812,0.88746,0.89207,0.34148,0.33984,0.33787,0.34050,0.33787,-52.38361,-3996.00000
1.97087,1.96725,1.97021,1.96791,1.96133,0.88779,0.88812,0.88779,0.88976,0.89437,0.33885,0.34050,0.34313,0.34083,0.34083,-52.30997,-3995.00000
1.95771,1.96231,1.95837,1.95902,1.95968,0.89207,0.88943,0.88878,0.88615,0.89207,0.33523,0.33819,0.33589,0.33754,0.34017,-52.30997,-3994.00000
