17.86105,17.85447,17.85447,41.13617,41.30368,41.47118
17.85447,17.86105,17.86105,40.48863,40.65624,41.46793
17.86105,17.84789,17.85447,40.16310,40.49839,41.79310
17.85447,17.86105,17.85447,41.45168,41.30043,40.82708
17.86105,17.86105,17.86105,41.12967,41.13942,40.82708
17.85447,17.90052,17.86105,41.12967,41.29718,41.62890
17.86762,17.85447,17.86105,41.60940,41.62240,41.14592
17.86762,17.86105,17.84789,41.12967,41.29718,40.50489
17.85447,17.86105,17.85447,41.78010,40.98163,40.66600
17.85447,17.86105,17.85447,41.61590,41.94428,41.47118
17.86762,17.86105,17.86762,41.29718,41.14267,40.66274
17.86762,17.86762,17.86105,41.61590,41.62240,40.98814
17.86105,17.86762,17.86105,40.97188,40.82057,40.82382
17.86762,17.86105,17.86762,40.81082,40.98163,41.46468
17.86105,17.86105,17.86762,40.65299,40.82057,41.31019
17.86762,17.84789,17.85447,40.64323,40.49513,41.63215
17.86105,17.86105,17.86762,40.64648,41.30694,41.62565
17.84789,17.85447,17.84789,40.97188,41.13942,41.14267
17.86105,17.85447,17.86105,40.96863,40.65624,41.30694
17.86762,17.84789,17.86105,40.64648,41.13942,41.30368
17.87420,17.85447,17.86762,40.81082,41.62240,40.98488
17.86105,17.85447,17.86762,41.29068,41.78335,40.66274
17.85447,17.86105,17.85447,40.80756,41.13942,40.65949
17.85447,17.86762,17.86762,41.45818,41.61915,41.14267
17.86105,17.86105,17.86762,41.77035,41.94753,41.30368
17.84789,17.86105,17.86762,41.61915,40.64973,40.50489
17.84789,17.87420,17.86105,40.97838,41.13617,40.65949
17.86762,17.84789,17.85447,41.45493,41.29718,40.98163
17.85447,17.86105,17.85447,40.97188,40.65624,41.31019
17.86105,17.86762,17.84789,40.81082,40.65299,41.62565
17.85447,17.86762,17.85447,40.97188,40.97838,41.62890
17.86105,17.86105,17.86105,41.29068,40.16635,41.62565
17.85447,17.86105,17.86105,40.97188,40.33401,41.62890
17.87420,17.86105,17.86762,40.32750,40.33401,41.46793
17.86762,17.86105,17.85447,40.65624,40.97838,41.14267
17.87420,17.85447,17.85447,40.64973,40.65624,40.82382
17.86762,17.86762,17.85447,40.97188,40.97838,41.47118
17.86105,17.86105,17.84789,41.61265,41.61915,40.50164
17.86105,17.86105,17.86762,41.61590,41.46143,40.98163
17.85447,17.86762,17.86105,41.29393,40.33401,40.66274
17.85447,17.85447,17.86105,41.61590,41.94428,41.13942
17.86762,17.86105,17.85447,42.09869,41.78335,40.34051
17.86105,17.86105,17.85447,41.13617,40.98163,41.14592
17.86105,17.85447,17.85447,41.29393,41.30043,41.14267
17.86105,17.85447,17.86105,41.13292,41.29718,40.66925
17.85447,17.86105,17.86762,41.13292,40.98163,40.82057
17.86105,17.86105,17.86762,40.81082,40.81732,41.46468
17.85447,17.86762,17.86105,41.12967,40.98163,41.79310
17.85447,17.86762,17.84789,40.81082,40.82057,41.63215
17.86105,17.86105,17.85447,40.32750,40.98163,41.31019
17.85447,17.86105,17.86105,40.48538,40.49188,42.43342
17.85447,17.85447,17.84789,41.45493,40.82057,41.46143
17.86762,17.85447,17.85447,40.96863,40.97838,41.30368
17.86105,17.86105,17.85447,41.61590,40.81732,40.98488
17.84789,17.85447,17.86105,40.64323,41.46468,41.14917
17.86105,17.86105,17.86105,41.45818,40.97838,40.50164
17.86105,17.85447,17.86105,42.10193,40.97838,40.66274
17.86105,17.87420,17.86105,41.93778,40.97188,40.66274
17.85447,17.84789,17.86105,40.97513,41.30694,40.50164
17.85447,17.86105,17.84131,42.09869,42.10193,40.34377
17.86762,17.86105,17.86762,40.97188,41.29393,40.82708
17.86762,17.85447,17.86762,41.12641,40.97513,40.82382
17.86105,17.86105,17.85447,40.49188,40.65299,41.62890
17.86105,17.86105,17.84131,41.29393,41.13617,41.14267
17.87420,17.86762,17.86762,41.13292,40.81732,41.47118
17.85447,17.87420,17.87420,40.48538,40.65949,41.30368
17.86105,17.85447,17.86105,40.80431,40.49513,41.63540
17.86105,17.84131,17.86105,40.33075,41.13942,41.30368
17.86105,17.84789,17.86105,41.77360,41.62890,40.98488
17.86762,17.86105,17.86105,40.64973,40.81082,41.46468
17.85447,17.86762,17.86105,41.12967,40.82057,41.47118
17.85447,17.86105,17.85447,41.29718,40.97838,40.82708
17.85447,17.86105,17.86762,41.45493,40.97513,41.14267
17.86105,17.85447,17.86105,41.29068,41.46468,40.34051
17.85447,17.86105,17.85447,41.61590,41.14267,41.46793
17.85447,17.86105,17.86762,40.96863,40.81732,40.66600
17.86105,17.84789,17.85447,41.13292,41.46468,40.98488
17.85447,17.86762,17.86105,41.29393,41.78660,40.83033
17.86105,17.86105,17.86105,40.64973,40.98163,40.98814
17.86762,17.86105,17.85447,40.64973,41.13942,40.66274
17.86762,17.86105,17.84789,40.96863,40.01494,41.30368
17.86762,17.85447,17.86762,40.64973,40.65624,40.83033
17.86762,17.86105,17.84789,41.12967,40.81732,41.15242
17.86105,17.85447,17.86105,40.48212,41.13942,41.95077
17.86105,17.84789,17.85447,40.48863,40.81732,40.82708
17.86105,17.85447,17.85447,40.65299,41.13942,40.98163
17.86762,17.84789,17.86105,41.45168,40.65949,41.46468
17.85447,17.85447,17.86105,41.29068,40.97513,41.31019
