Date	Alpha	P0	h1	mv	T	gamma	offset
Sep11,2026+1-03-26PM	2.935490284470261	0.004509149274300487	-0.004942257532287029	0.0013640497070104742	2.2956502705739292	40.88005501000383	0.0022873004957015583	2.7837006182165376
Sep11,2026+1-11-17PM	2.920055851074676	0.0045085542920459635	-0.005981118714334499	0.001597635052623583	2.294692651009578	40.86514840000275	0.002287300495718721	2.7841148780736784
Sep11,2026+1-19-16PM	2.9338121114748894	0.004506416580287432	-0.007115664397454695	0.0017153756994301187	2.2956456119875	40.90467449007661	0.002287300495711024	2.7853063118389407
Sep11,2026+1-33-23PM	2.9187593446309976	0.004511417073458245	-0.005265010542721646	0.0011720410921684556	2.295026933452541	41.757286240962074	0.0022889034600231096	2.7875434642406094
Sep11,2026+1-42-41PM	2.929098191481744	0.004513511433117096	-0.00753888020634451	0.0018887287524934511	2.2958717979642738	40.91934031000572	0.0022873004957064988	2.7890679188411807
Sep11,2026+1-50-56PM	2.9353744965614705	0.00450634462132882	-0.00267284691973057	0.0002796108600071272	2.295530869111421	40.94629624018157	0.0022873004957075387	2.7870985008703335
Sep11,2026+2-14-23PM	2.9373974074773592	0.004509836525434565	-0.006779139319508502	0.0016277615964295786	2.2948557956473867	41.193775051739145	0.002287300495701902	2.7873083102331773
Sep11,2026+2-41-39PM	2.928540895229554	0.004513769303152243	-0.00578385425869632	0.001521524328101377	2.295688743256065	40.99448176000344	0.002287300495704677	2.7875620002802215
Sep11,2026+3-37-07PM	2.9086264643388158	0.004507349210501282	-0.0070240481007347874	0.0016340969502730437	2.295517229972241	40.9554438200219	0.0022873004957089395	2.786539527182244
Sep11,2026+3-45-26PM	2.8980422535748853	0.0045142180225272895	-0.00530447258871783	0.0010826721070527105	2.2955099238532566	40.967781380056685	0.0022873004957014624	2.791438012813462
Sep11,2026+3-53-12PM	2.917599419570967	0.004521684237029242	-0.005293632611224446	0.001379213546892886	2.295765749745474	40.95125708109057	0.0022873004957284773	2.7924633647292745
Sep11,2026+4-00-56PM	2.9105999910594176	0.004510903405056785	-0.007635842036278745	0.001794331043102717	2.295411377456142	40.9742198600203	0.0022873004957021177	2.788942608471265
Sep11,2026+11-21-22AM	2.937229944880519	0.0045076145243887755	-0.0069539477868495155	0.0015758671802920967	2.495796293037957	40.71184193685884	0.00228730049742605	2.7863187447383893
Sep11,2026+11-31-33AM	2.9163614989591125	0.004505163025751647	-0.007421583356178877	0.001569600435229955	2.4956925170145308	41.52114934915855	0.00228743023967757	2.7862918231108167
Sep11,2026+11-39-41AM	2.931944948160472	0.004512295049514894	-0.006954215149135965	0.001533192564421092	2.4955365278734316	40.73919122059274	0.002287300495702429	2.789775151357682
Sep11,2026+11-52-26AM	2.923391943261946	0.004511859298724621	-0.005761710801069936	0.0014871410690397097	2.2941106821463597	40.7410203158672	0.0022873004958568212	2.786710266136526
Sep11,2026+12-01-30PM	2.954092435979799	0.004506243873564019	-0.0062534076585984465	0.0013256869994156355	2.2959343192267943	40.85601938977162	0.0022873004957058977	2.7868956365769093
Sep11,2026+12-19-11PM	2.921934883578925	0.004505058589348883	-0.006128265061546724	0.0015515863015081808	2.2952086581286695	40.82415975008495	0.002287300495701468	2.7830249782247662
Sep11,2026+12-55-23PM	2.941692392968685	0.00450746781108207	-0.00529506369866051	0.0013788934407607501	2.2956641173553285	41.21917180057729	0.0022873004957151112	2.783704520819572
Sep11,2026+4-17-06PM	2.9026895399175188	0.004519919770949333	-0.006008231305841541	0.0015676234080110368	2.295875690173729	40.96949851004397	0.0022873004957031295	2.791586842962103
Sep11,2026+4-24-54PM	2.8934545773309255	0.004519396898317582	-0.006957992134116562	0.0017037935578580429	2.29506074772935	40.95140150010994	0.0022873004957014594	2.7929277008001416
