<<<<<<< Updated upstream
6.755206486467102422e-03
-9.226084446516402693e-04
2.175845761117845001e-03
-3.634540808693742520e-03
-6.486024499194220638e-03
-3.719933949082321334e-04
-1.432746511023985647e-03
9.089180362531479318e-04
-7.454630209251744688e-03
1.793546309892612989e-02
4.355514157896589467e-04
4.636870237358481361e-03
-4.168835188064656805e-03
1.150127227713726441e-02
4.859424969070325062e-04
6.206375577976208646e-03
1.453007071735790134e-03
7.557437804555311445e-03
1.347461185730769451e-02
6.226056569206273039e-03
4.246347510399539615e-03
3.730251217748392634e-03
6.836209895201950104e-03
-2.113498904063870754e-04
-7.628527048829658597e-03
1.634118848982590855e-02
-3.533005923940457649e-03
1.082241277582429717e-02
-2.016456347502249002e-03
-3.247915755697272644e-03
4.167761301860917200e-04
-6.474950331769147027e-03
2.656490514000076075e-03
2.820809143011970832e-03
1.228704086845722188e-03
6.872641316682859269e-03
1.288680637881545188e-02
5.818590289303982033e-03
-1.879252966267230818e-03
8.074058401138284324e-03
2.979877132364139314e-03
-2.894081555641747627e-03
-1.400341883910583007e-03
1.221076377446528305e-02
6.673556104476174866e-03
6.615382812422021530e-03
3.186638203197533770e-03
-1.122228227882970941e-02
7.336089748695817647e-03
-1.629743780087622440e-03
2.912248094184333169e-03
-5.537075546112157909e-03
6.290358845094434770e-03
1.393729345548289089e-02
-2.408146074119210667e-03
-1.036147860639280438e-02
1.631065091531347377e-02
-6.616386261478313102e-03
2.747521570585886863e-03
5.803959646892842272e-04
5.626226697977632085e-03
-8.681341485874405350e-04
-5.807256102677404996e-03
1.312823333895041245e-03
9.778296070128700279e-03
-2.526948147716812088e-03
1.152524491277140406e-02
6.378172384357005953e-03
3.827823059665558247e-04
6.464224850472710671e-03
-1.643835388331282843e-02
1.715545809949126088e-02
4.802226929693231838e-03
4.407931293838762699e-03
2.774028078655899066e-03
1.909656349777799633e-03
1.668257432255404460e-02
-6.539492938225865970e-03
-8.515349152049989101e-03
1.304426185759766099e-03
-7.775623156066613362e-03
-1.264245098081540064e-03
-1.756747568214978017e-03
7.383483354961750678e-03
-9.823838662166295421e-04
1.556873654420498632e-02
-9.433255131418016859e-03
1.228226707656832062e-02
3.830406070665759444e-03
-4.827165021836776759e-05
6.192619375495533873e-03
-1.321160527649745120e-03
5.491763471657584716e-03
4.463987041751105167e-03
5.187742295227337763e-04
4.286071284766324041e-03
4.751541030472150595e-04
-1.698198950412788122e-04
-9.387263853569693950e-03
1.207220294075717071e-02
-1.289642571450366759e-03
2.546764654232758218e-03
4.430106432394387284e-03
4.770016681702182737e-03
5.272634647894625104e-03
-5.512628638954630844e-03
-3.829726213349982089e-03
-1.625186516547127979e-02
9.652681614296332313e-03
5.548862523966580085e-03
-5.158572972039587867e-03
9.185269236027027162e-03
1.456427482877509227e-02
-3.490463396937926177e-05
-1.185052661187180334e-03
8.741654083376682038e-03
-3.778695396188025413e-03
-7.576077946023218601e-04
-1.346852934774345201e-02
-1.165002889553257148e-02
7.419388261320047917e-03
8.900474233082489306e-03
-6.414480493037721942e-04
-5.425584543065964382e-03
9.074080360796932254e-03
7.513100281888451804e-03
9.800407659720900000e-03
1.426247736205077388e-02
1.211131811415810944e-02
3.519086587209230288e-03
-6.207500263857301803e-04
7.064718932209945734e-03
5.810155373613623553e-03
