Date	Alpha	P0	h1	mv	T	gamma	offset
Jun18,2026+10-04-58AM	10.67261428611731	0.002160967702246658	-0.006799850085177023	0.0007143014210450519	1.8251909311999843	39.2240886158957	0.002287300495702419	1.347648354688008
Jun18,2026+10-31-14AM	10.589387834124507	0.0021512710867383706	-0.0047314195696021265	0.0005284992897153626	1.8750592948491085	39.30983413000124	0.002287300495702564	1.3372149099146649
Jun18,2026+10-39-42AM	10.685551924267816	0.0021564588968203593	-0.007165693226998575	0.0007776221695243523	1.8750936601008767	39.33611224017129	0.0022873004958463014	1.34549549407637
Jun18,2026+10-47-43AM	10.541308092769151	0.0021572084540120626	-0.005738364464483723	0.0005565755948475422	1.8752873454980434	39.36384437003534	0.0022873004957049293	1.3436625991064481
Jun18,2026+10-55-36AM	10.684908161009918	0.0021468539833388394	-0.006958590396730492	0.0007899540569878202	1.875431423910339	41.3770974011026	0.0022873004957074286	1.3388424840264417
Jun18,2026+11-03-37AM	10.734193477510354	0.002146409440737804	-0.0061888060396201325	0.0006569905527934286	1.8751004429467457	39.42297036679303	0.0022873004957063704	1.3374603784059118
Jun18,2026+11-17-55AM	10.6768961501344	0.002147013343690338	-0.006500436205646968	0.0006390948093244822	1.874533777227663	39.44087691001472	0.00228730049570141	1.3389216350087472
Jun18,2026+11-32-25AM	10.618566643871095	0.002151861894794941	-0.007193319953971145	0.0008526337066965707	1.8755820704240445	39.472758590013115	0.002287300495701844	1.3420720159938542
Jun18,2026+11-45-34AM	10.664402946132945	0.002153696047809064	-0.005849832878092416	0.000512334554082708	1.8749164515308894	39.499499051113574	0.0022873004957029153	1.3422350072080955
Jun18,2026+11-53-43AM	10.637803682992473	0.002153742005775433	-0.006161491550005663	0.0006357770848093851	1.8753385073091284	40.630786209363436	0.002287474799325189	1.3419473672986337
Jun18,2026+12-01-47PM	10.607420352954737	0.0021567224902326	-0.006121779494812496	0.00059247805327232	1.8747595047063244	40.13353252774926	0.002287324327476799	1.3420749690831422
Jun18,2026+12-09-41PM	10.655428816949803	0.0021538769574528873	-0.0057574787311659185	0.0006173709229125806	1.8757539686145355	40.525585337681285	0.002287300495711035	1.3411265217116788
Jun18,2026+12-21-00PM	10.556732660372496	0.002141251236242109	-0.007710022741771822	0.0011062135570014309	1.8751323586666109	39.5807785302882	0.0022873004957021646	1.3347347458312455
Jun18,2026+12-46-35PM	10.596114868900495	0.0021386712951314136	-0.006969869817784395	0.0007294811563017444	1.8754830469678707	39.61071267006052	0.0022873004957014082	1.3343836979023507
Jun18,2026+12-55-57PM	10.616109579186963	0.002141837233543226	-0.006226266560189243	0.0005674528993063333	1.8742173284799108	39.64331373015686	0.0022873004957015826	1.3355877099450046
