Jun11,2026+11-08-10AM	0.030712094349731725	1.3996385718361142	-0.0004577988009393621	4.766972442222559	40.273176289999995
Jun11,2026+11-49-40AM	0.03111880531236562	1.39664573966403	-0.00029061793530154326	4.761149827545695	40.316061550000015
Jun11,2026+12-16-22PM	0.02976687243987839	1.3931013017957554	-0.00012595820597910212	4.858528055279813	40.304335199999976
Jun11,2026+12-28-59PM	0.030086563678544412	1.3931470302156108	-9.944382127042863e-05	4.873355586490252	40.32616790999997
Jun11,2026+3-39-24PM	0.032783681107350846	1.3871484257571112	-0.001259143195681664	4.833392877940923	40.59591866999997
Jun11,2026+3-47-29PM	0.03198703760279619	1.387949360749455	-0.0014405919077811824	4.835728845087388	40.60456147999997
Jun11,2026+4-04-03PM	0.03164477470890453	1.3879851654596864	-0.0012629635662642687	4.819807765286223	40.630979950000004
Jun11,2026+4-22-54PM	0.03249051821237197	1.345991349339239	0.00018129030388274123	4.824697580805541	40.61572055999997
Jun11,2026+4-34-31PM	0.03203282581359413	1.3472844316300399	0.00035076313612095774	4.829840171102157	40.61319851999994
Jun11,2026+4-42-32PM	0.032448737107555685	1.3477424315289688	0.00028429515094374774	4.821997580278225	40.64125322999999
Jun11,2026+4-58-28PM	0.03239607609695817	1.3515297500828647	0.00019525898653449786	4.814762309155405	40.629567050000006
Jun11,2026+5-07-49PM	0.03236010158770256	1.3552947718928976	0.00022071531309174162	4.8230639908431785	40.61632591000004
Jun11,2026+5-16-38PM	0.03284577930292582	1.352126403356759	0.0004957311216009776	4.822050593430726	40.60216369
Jun11,2026+5-29-21PM	0.03233541965729441	1.356117182898888	0.0003097028034508829	4.82913770614862	40.56291417
Jun11,2026+5-37-55PM	0.032936721613717905	1.3578865334910162	0.00021702937886775302	4.814622123280742	40.55609520999998
