Jun30,2026+1-12-31PM	14.71928	0.241216
Jun30,2026+1-21-11PM	14.91209	0.241117
Jun30,2026+1-34-41PM	14.77285	0.240582
Jun30,2026+1-48-03PM	14.91894	0.241219
Jun30,2026+10-06-47AM	14.70631	0.239991
Jun30,2026+10-15-01AM	14.86798	0.240805
Jun30,2026+10-31-06AM	14.89314	0.240221
Jun30,2026+10-39-00AM	14.88604	0.240784
Jun30,2026+10-52-00AM	14.83085	0.240624
Jun30,2026+11-00-49AM	14.9338	0.240911
Jun30,2026+12-18-22PM	14.69283	0.241923
Jun30,2026+12-34-34PM	14.88545	0.241112
Jun30,2026+12-42-56PM	15.01004	0.241047
Jun30,2026+12-53-57PM	14.70803	0.240452
Jun30,2026+2-01-18PM	14.68466	0.242129
Jun30,2026+2-15-38PM	14.61283	0.240153
Jun30,2026+2-43-18PM	14.84801	0.240716
Jun30,2026+2-58-54PM	14.56611	0.240865
Jun30,2026+3-21-33PM	14.83898	0.240701
Jun30,2026+3-30-48PM	14.76381	0.240541
Jun30,2026+4-33-28PM	14.85375	0.240414
Jun30,2026+4-59-22PM	14.70397	0.241289
Jun30,2026+5-12-34PM	14.86851	0.239777
Jun30,2026+5-21-25PM	14.73127	0.240992
Jun30,2026+5-29-15PM	14.5655	0.241256
Jun30,2026+5-37-14PM	14.71609	0.240194
Jun30,2026+5-53-26PM	14.74593	0.240662
Jun30,2026+6-03-21PM	14.78824	0.240657
Jun30,2026+9-04-35AM	14.80899	0.240098
Jun30,2026+9-12-51AM	14.76781	0.240578
Jun30,2026+9-50-05AM	14.7867	0.240921
Jun30,2026+9-58-55AM	14.80863	0.240713
