Date	Alpha	P0	h1	mv	T	gamma	offset
Jun29,2026+10-24-54AM	0.26577551166258906	1.6426038809497117	0.0005088797101573324	-0.00015595768516258246	2.334114409255826	41.102553987581494	0.0007521500146119818
Jun29,2026+11-53-47AM	0.26615463947375284	1.6397182069141132	0.0010586161344459182	-0.00018468637827861453	2.5844493481036452	40.124861420131154	0.0007521500146119818
Jun29,2026+12-03-56PM	0.2659192215824133	1.6400871914923731	0.000861865355368084	-0.00014678825871043143	2.5850372536363793	40.24390506941485	0.0007521500146119818
Jun29,2026+12-16-37PM	0.26551318446396444	1.6394397677437587	0.000647288274141692	-0.00010073493070478086	2.8346335061023726	40.16646129032724	0.0007521500146119818
Jun29,2026+12-39-56PM	0.26636200614078476	1.6396687538405306	0.0008754386884989632	-0.00014630288045753794	2.5840829938836274	41.354962998343666	0.0007521500146119818
Jun29,2026+12-47-48PM	0.26547213925377333	1.6387129976589858	0.0005378317569214902	-8.213990506190935e-05	2.5839700213609715	40.1643002600609	0.0007521500146119818
Jun29,2026+12-57-07PM	0.26497478188114765	1.639350886333243	0.0007280394661497196	-0.00011913054805167772	2.584099060405045	40.18945698009445	0.0007521500146119818
Jun29,2026+2-08-46PM	0.2664934961937655	1.639527174612875	0.000979957931556576	-0.00018543646149826121	2.333172034482997	42.29718383920993	0.0007521500146119818
Jun29,2026+2-21-51PM	0.26509448926000645	1.6395670152650301	0.00046937893217063143	-6.343401667282763e-05	2.62441154032155	40.30588236096081	0.0007521500146119818
Jun29,2026+2-29-47PM	0.26473462457847363	1.639015241552229	0.0005219439178369727	-9.582619740781927e-05	2.58420505069655	40.30732695363095	0.0007521500146119818
Jun29,2026+3-49-02PM	0.2642171831342459	1.6389678822638645	0.0007822250431429982	-0.00013564625636791424	2.3351967647596013	40.18551868611424	0.0007521500146119818
Jun29,2026+3-56-51PM	0.26494054103307985	1.639112092939378	0.0007234994576321259	-0.00013503082789550466	2.3333150102216216	40.13629643001944	0.0007521500146119818
Jun29,2026+4-04-46PM	0.26379291884658174	1.639077196186532	0.0009318517778783472	-0.0001673989444102536	2.583968812650529	40.15884511048083	0.0007521500146119818
Jun29,2026+4-14-04PM	0.2644843799510983	1.638074346522623	0.0008734620143123684	-0.00013660617352802235	2.794678419346754	40.122909750003686	0.0007521500146119818
Jun29,2026+4-22-27PM	0.2643998778524528	1.6385249869788518	0.0008105976928456086	-0.00012655086628901753	2.58358788320253	40.49629385674026	0.0007521500146119818
Jun29,2026+4-43-12PM	0.2641316734691268	1.6387959879716036	0.001106970305579791	-0.00018516615798667545	2.7949607093691924	40.099244590010265	0.0007521500146119818
Jun29,2026+4-53-21PM	0.26484709544747465	1.6385241978442389	0.0011157118431603557	-0.00019459697343868565	2.5837374954196863	41.11237926649486	0.0007521500146119818
Jun29,2026+5-03-46PM	0.2653179875685563	1.6388122945651669	0.0007433713091166772	-0.0001489241918774187	2.0846356988014776	42.094417339025135	0.0007521500146119818
Jun29,2026+5-11-57PM	0.2649497700211312	1.638486171880223	0.0009709554399051909	-0.00014903413184643298	2.583877282957479	41.345878969153354	0.0007521500146119818
Jun29,2026+5-22-17PM	0.2641408521086086	1.6393586352478169	0.0009826610137667678	-0.00017120112238832683	2.5833597466850207	40.10446125003985	0.0007521500146119818
Jun29,2026+5-30-08PM	0.26445553930408305	1.6387693449551792	0.001263328762324296	-0.00020760297528639557	2.5847384082024383	40.07799116000194	0.0007521500146119818
Jun29,2026+5-38-21PM	0.2645843026688819	1.6388221201021205	0.0010042365869404556	-0.00016887733548636712	2.584439147930892	41.16400729725818	0.0007521500146119818
Jun29,2026+5-46-18PM	0.2650819763990222	1.6389896345621224	0.0007766704863646838	-0.0001418896479079704	2.5821659435014537	41.06525381970647	0.0007521500146119818
Jun29,2026+5-54-12PM	0.26484568958323695	1.6389190087251913	0.0010026230808088414	-0.00016552416750221694	2.5844182013785595	40.07168827757752	0.0007521500146119818
Jun29,2026+6-02-58PM	0.26516057227412326	1.6387424442082326	0.0007025321705813698	-0.00014035303582703924	2.58416967867028	40.99291436192718	0.0007521500146119818
Jun29,2026+8-54-37AM	0.2652209412651818	1.6428043808137958	9.194276029654069e-05	-8.249168193307059e-05	2.5850222759151826	39.78363656009053	0.0007521500146119818
Jun29,2026+9-03-42AM	0.26605176887087034	1.6422368075571387	0.0005693183559505254	-0.00016313298506534098	2.5833589124388308	41.788456949990156	0.0007521500146119818
Jun29,2026+9-24-49AM	0.2645463927526923	1.642564012901003	0.00015572206378626754	-9.79439651633913e-05	2.3331038330826646	39.80862551081364	0.0007521500146119818
Jun29,2026+9-32-44AM	0.26529917232326605	1.6424180917190434	0.000820883251430532	-0.00021311907984310926	2.334487546537261	39.87508857000117	0.0007521500146119818
Jun29,2026+9-40-52AM	0.26551578624533967	1.642144344303193	0.0005533619501146871	-0.00014535752821678497	2.583737052225594	39.877201130251414	0.0007521500146119818
Jun29,2026+9-48-39AM	0.26539661787642754	1.6421836945888215	0.00043597562620404853	-0.00012660285994820248	2.3334599379868233	39.89070363855468	0.0007521500146119818
Jun29,2026+9-56-40AM	0.26508204625821197	1.6412065497823325	0.000622259302855716	-0.00015353320194172644	2.5843782331165257	39.923724530033226	0.0007521500146119818
