<<<<<<< Updated upstream
-4.938926158733147886e-03
1.092394044758004945e-02
8.207894067247867298e-03
5.687684980236973331e-03
-3.726711600124943402e-04
1.815851107503108075e-02
5.379043442800490737e-03
1.760030442485183144e-03
1.965715425210001754e-02
1.952697512193424245e-02
6.951236940067717640e-03
9.212476335644925740e-04
2.643819225441079723e-02
6.440687165862879482e-04
-2.427589579630629046e-03
1.470675949561117690e-02
1.496478688284619274e-02
2.773586011697859455e-02
-1.413348169645445296e-04
1.626668103730999348e-02
1.581952407988995724e-02
-9.235784951886261140e-03
1.385959009483972437e-02
1.697164141452756070e-02
2.408412001371207367e-02
-1.531660431148162971e-03
2.177733660957104078e-02
9.743954231473894723e-03
2.092579227159996336e-03
-8.216054665600047713e-03
2.591042907506002635e-03
8.867140990511668264e-03
1.224114413957555492e-02
9.460452004582897700e-03
-4.072863384695590838e-03
2.831877946101335475e-02
1.556177636233502248e-02
1.985373758738684380e-02
2.028223053662370212e-02
-4.926529493436415663e-04
4.100717144035259665e-03
1.300564909763890498e-02
6.694988976913895939e-03
1.007671334978099686e-02
7.583283416903396912e-03
1.359616786415340783e-02
1.792785508737604339e-02
2.028747921172691093e-03
2.307705620131028645e-02
1.711944045937596748e-02
1.094591918902265704e-02
5.142456882089030401e-03
4.548621676736752661e-03
8.969369117628245291e-03
1.019774937164386053e-02
1.093750583051655845e-02
6.681507668514941045e-03
1.309413504092327152e-02
6.471714698737862648e-03
3.846597531076856313e-03
2.085146983215158123e-02
8.724992720224866716e-03
1.935617423589164332e-02
1.371810226308967096e-02
4.595904701453878971e-03
1.380315906431195394e-02
1.137789062975436138e-02
6.540649923110430919e-03
-3.806702736885103633e-03
5.889042578652858850e-04
3.105452017879040127e-03
1.213906156735444775e-02
-2.875364475510178153e-03
7.746248865187377319e-03
-1.178036336396970363e-02
1.420616408735630998e-02
-9.122484010525289122e-03
1.638250418361786309e-02
1.954803635582424981e-02
4.505346893671102748e-03
1.821973430150380935e-02
7.069513363265444994e-03
1.165982088922157267e-02
1.109625748651255073e-02
-4.780545336277697288e-03
1.668822248638601735e-02
2.345757036014362029e-03
6.983492214701847445e-03
1.896867532571033799e-02
3.699297158601400071e-04
2.527009937030921805e-03
4.993553895121571884e-03
1.522308844275022111e-02
1.111427132623932224e-02
2.426875381999371584e-03
6.396455115458943297e-03
2.894207455865993595e-02
4.084127389578862122e-03
1.631563713209849276e-02
7.968457828341435345e-03
-4.335274393696852968e-03
9.808596321050355726e-04
2.499634528736693895e-03
2.055961362093627898e-03
4.090665212558075581e-03
4.192304614324626755e-03
7.504252392584565001e-03
1.230401715196571821e-02
1.392525391786803013e-02
-6.004715159622087128e-04
8.373091636592500109e-03
1.214678229795507214e-02
1.446142953407592024e-02
1.341207003958944100e-02
1.512346733671288135e-03
2.982172916341063740e-03
2.505787241472212656e-03
-1.820617232908117167e-02
2.482694209785440975e-02
9.164706205747386036e-03
-6.511392123375037144e-03
-1.176727440896585541e-02
8.803818174121236240e-03
-1.326104192670873871e-03
-3.469728782645953302e-03
-5.301142767193844918e-03
-1.100215300652651607e-02
9.767562516658223615e-04
1.377046581083907206e-02
-4.248164319629488261e-03
-1.580797440181580527e-04
6.388472234422737372e-03
2.436646478670256855e-03
6.877158124002136219e-03
-8.098118266443909974e-03
-7.154387665106121119e-03
-1.097937486015365671e-02
1.196301041594649561e-02
6.451992531528727426e-04
1.046823663794005377e-02
-2.053851288127628294e-03
-1.271510577261691921e-02
-9.064364219743215045e-03
1.282442434335595571e-02
9.327885516204226235e-03
-7.883493992809631479e-03
1.696214637284731985e-02
-1.114848868660178738e-02
-8.986965351528208856e-03
-1.065517035159069259e-02
-2.049916551695396549e-03
6.444275416488176589e-03
-1.521301473114888836e-02
