7.240,34.000,0.364,0.364,0.364
7.240,34.000,0.365,0.364,0.365
7.240,34.000,0.364,0.364,0.365
7.240,34.000,0.363,0.365,0.363
7.240,34.000,0.364,0.365,0.365
