Date	Alpha	P0	h1	mv	T	gamma	offset
May22,2026+12-08-18PM	0.17562699349315447	1.5292099381613604	-39.19255767887418	-1.910814520110053e-05	2.1405265153526574	69.46747952026148	0.0007521500146119818
May22,2026+12-16-38PM	0.20319669441101218	1.5042142828845666	-7.258114904226009	-8.479916313272198e-05	1.9013618057620734	63.496091945287844	0.001626174698211606	0.0008558922207442576
May22,2026+12-25-23PM	0.20725333038475324	1.5014453213796894	-4.694675712678761	-0.00010686515933451436	2.1662725379097454	63.511333279997444	0.0017357308029479109	0.0009426086934043678
