3.55552,2.35470,1.19959
3.56144,2.35206,1.19794
3.56177,2.35305,1.19531
3.56572,2.35173,1.19630
3.56276,2.35305,1.20222
3.55947,2.35700,1.19498
3.56309,2.35470,1.19663
3.55750,2.35338,1.20025
3.56407,2.35700,1.19597
3.55750,2.35502,1.19729
3.56506,2.35173,1.19959
3.55914,2.35798,1.19926
3.56177,2.35404,1.20025
3.56769,2.35798,1.19630
3.55782,2.35798,1.19630
3.55881,2.35766,1.19564
3.55881,2.35864,1.19827
3.56440,2.35700,1.19860
3.56703,2.35568,1.19564
3.56210,2.35042,1.20123
3.56309,2.35733,1.19794
3.56276,2.35437,1.20025
3.56111,2.35371,1.19959
3.56309,2.35568,1.19926
3.56407,2.35470,1.20156
3.56078,2.35239,1.19597
3.56046,2.35371,1.20090
3.56868,2.35404,1.19860
3.56210,2.35831,1.19400
3.55782,2.35733,1.19762
3.56407,2.35404,1.19893
3.56374,2.34943,1.20222
3.55519,2.35042,1.19729
3.56473,2.35535,1.19696
3.56276,2.35733,1.20025
3.56769,2.35798,1.19827
3.56276,2.35766,1.19794
3.55881,2.35042,1.20025
3.56342,2.35470,1.20156
3.56966,2.35075,1.19630
3.56407,2.35634,1.20123
3.55848,2.35798,1.19498
3.56539,2.35305,1.20025
3.56046,2.35667,1.20123
3.56046,2.35535,1.19992
3.56473,2.35470,1.19794
3.56802,2.35601,1.19926
3.56572,2.35733,1.19794
3.56670,2.35371,1.19959
3.56177,2.35206,1.19564
3.56046,2.35305,1.20255
3.56144,2.35141,1.19762
3.56605,2.35667,1.20222
3.55881,2.35470,1.19827
3.56210,2.35766,1.19729
3.56539,2.35404,1.20058
3.56144,2.35305,1.19729
3.56144,2.35108,1.19367
3.57098,2.35568,1.19762
3.57131,2.35634,1.19827
3.56506,2.35437,1.19893
3.56374,2.35206,1.19762
3.56046,2.35404,1.19827
3.56473,2.35634,1.19893
3.56638,2.35798,1.19893
3.56440,2.35930,1.20025
3.55914,2.35535,1.19663
3.56769,2.35371,1.20058
3.55782,2.35042,1.20123
3.55947,2.35371,1.20025
3.55519,2.35371,1.19729
3.55947,2.35930,1.19827
3.56638,2.35733,1.19762
3.56440,2.35667,1.19893
3.56670,2.35601,1.19926
3.56342,2.35437,1.19630
3.56210,2.35502,1.19729
3.56506,2.35075,1.19729
3.56506,2.35042,1.20123
3.56605,2.35502,1.19926
3.56342,2.35766,1.19794
3.56506,2.35601,1.19926
3.56473,2.35502,1.19926
3.56638,2.35601,1.19860
3.56572,2.35864,1.19959
3.56506,2.35864,1.19893
3.56342,2.35305,1.19827
3.56407,2.35470,1.19893
3.56374,2.35601,1.19893
3.56473,2.35371,1.20156
3.56802,2.35601,1.20156
3.55947,2.35733,1.19926
3.56473,2.35272,1.20123
3.56638,2.35470,1.19663
3.56374,2.35831,1.20123
3.56243,2.36029,1.20222
3.56440,2.35338,1.20156
3.56046,2.35437,1.20189
3.56342,2.35470,1.19827
3.56670,2.35700,1.20485
3.55782,2.35568,1.19794
3.56703,2.36226,1.19663
3.56276,2.35798,1.20321
3.56243,2.35305,1.19794
3.56605,2.34976,1.19860
3.55782,2.35338,1.19827
3.55947,2.35634,1.19630
3.56539,2.35437,1.19860
3.56046,2.35798,1.20222
3.56473,2.35798,1.20090
3.55980,2.35766,1.19893
3.56440,2.35634,1.19860
3.55782,2.35206,1.20090
3.56013,2.35470,1.19597
3.57032,2.35141,1.19696
