-3923,0.983964,0.988294,0.968098,0.661996,0.63836,0.691548,0.380594,0.417554,0.440267,0.598971,0.619172,0.7259,1.03374,1.02379,1.02544,0.812441,0.812898,0.814796,1.12333,1.12245,1.12276
-3922,0.98068,0.970513,0.97793,0.677021,0.671122,0.651793,0.451818,0.450744,0.401316,0.707267,0.632896,0.653224,1.02612,1.00587,1.02338,0.793176,0.819659,0.816368,1.12586,1.12661,1.12361
-3921,0.997225,0.954181,0.951459,0.653144,0.692488,0.664561,0.406683,0.454024,0.468838,0.68116,0.679014,0.678725,1.03734,1.0277,1.01728,0.830807,0.785705,0.791322,1.11971,1.12652,1.12757
-3920,0.979582,0.980449,0.984389,0.661624,0.655087,0.663457,0.469393,0.425691,0.40484,0.638031,0.590563,0.624385,1.01479,1.03011,1.02258,0.808349,0.797951,0.82532,1.12229,1.1233,1.12847
-3919,0.98344,0.957313,0.980573,0.70451,0.64809,0.637267,0.424304,0.425362,0.497589,0.648635,0.671129,0.608517,1.04122,1.02137,1.02652,0.823903,0.777471,0.791712,1.12219,1.12537,1.12434
-3918,0.976572,0.966381,0.979114,0.689031,0.733038,0.630712,0.401261,0.44335,0.332506,0.658795,0.70084,0.654747,1.01824,1.02628,1.02905,0.815724,0.784847,0.841797,1.1249,1.12778,1.11692
-3917,0.939094,0.973256,0.957341,0.677078,0.681464,0.677802,0.407746,0.403637,0.387908,0.664801,0.619981,0.634179,1.0135,1.02312,1.02266,0.821205,0.817045,0.82991,1.12588,1.12268,1.12295
-3916,0.95597,0.984893,0.980343,0.654451,0.654469,0.69604,0.415045,0.368091,0.438292,0.683692,0.654141,0.662491,1.01637,1.03043,1.03217,0.801326,0.796076,0.819026,1.12353,1.12516,1.11767
-3915,1.00206,0.950996,0.975827,0.640682,0.650723,0.662765,0.396251,0.378112,0.45027,0.658471,0.656942,0.618889,1.0348,1.01632,1.01569,0.819751,0.820702,0.777221,1.12722,1.12988,1.12015
-3914,0.972757,0.989686,0.922835,0.722757,0.717775,0.649724,0.396917,0.418271,0.412914,0.658249,0.638614,0.651413,1.0242,1.01725,1.0237,0.788722,0.806571,0.796045,1.12179,1.12148,1.1173
-3913,0.981935,0.93841,0.963903,0.683446,0.650506,0.690518,0.429545,0.381735,0.425438,0.623329,0.594756,0.639099,1.02039,1.02506,1.0223,0.838224,0.793228,0.820734,1.12558,1.11984,1.11886
-3912,0.950146,0.975729,0.975876,0.656217,0.674544,0.66391,0.484238,0.41114,0.473567,0.614057,0.617423,0.658265,1.0191,1.02335,1.0059,0.836371,0.834587,0.827952,1.1231,1.12193,1.12495
-3911,0.976588,0.958369,0.967442,0.687457,0.6394,0.687733,0.42691,0.406996,0.388891,0.684312,0.653544,0.656811,1.03236,1.02712,1.02792,0.795283,0.806442,0.835004,1.132,1.1233,1.11837
-3910,0.99516,0.988508,0.962271,0.694914,0.651704,0.643451,0.40334,0.437442,0.442951,0.596149,0.647852,0.633294,1.00688,1.03051,1.01511,0.837189,0.842523,0.799238,1.1285,1.12207,1.12076
-3909,0.93717,0.936797,0.971146,0.688264,0.664895,0.685879,0.432112,0.441927,0.412138,0.649995,0.617915,0.656722,1.02254,1.02766,1.02678,0.821178,0.816021,0.852902,1.12083,1.1239,1.12208
-3908,0.978944,0.960605,0.950651,0.640799,0.661251,0.613479,0.437442,0.388506,0.421055,0.605481,0.614966,0.614412,1.02789,1.00587,1.0301,0.823136,0.80594,0.854608,1.1265,1.1304,1.12938
-3907,1.00139,0.966517,0.942964,0.683244,0.685879,0.678434,0.454645,0.38162,0.377803,0.651328,0.666375,0.65961,1.04743,1.04334,1.00973,0.825638,0.831616,0.840779,1.1274,1.12319,1.12204
-3906,1.01245,0.942126,0.983542,0.623745,0.675932,0.680009,0.406049,0.377425,0.3898,0.660907,0.623361,0.601298,1.02444,1.02597,1.01975,0.824417,0.807704,0.846822,1.12428,1.12186,1.12217
-3905,0.989614,0.986085,0.968946,0.669322,0.660739,0.675715,0.412588,0.392707,0.434749,0.621648,0.685715,0.666371,1.02019,1.0311,1.02462,0.784345,0.834469,0.818445,1.12769,1.11981,1.12495
