Date	Alpha	P0	h1	mv	T	gamma	offset
Apr16,2026+2-54-47PM	0.21555583151480495	1.3107092005401426	-7.636807696621081e-05	-0.00022914714352500793	2.3941571434836035	44.37910003101693	0.0007521500146119818	0.02917503680912112
Apr16,2026+3-04-38PM	0.20952097494967048	1.3205462445678324	9.320503234616229e-07	-0.00022069056262275937	2.657407107504567	40.379536680166666	0.0007521500146119818	0.01969067365115517
Apr16,2026+3-12-18PM	0.20662316739085296	1.3180155311103086	0.0005970101644452048	-0.00031177824587570225	2.6465430748613463	40.39946742247238	0.0007521500146119818	0.0211568612339155
Apr16,2026+3-19-47PM	0.20770262378267845	1.3143453470063073	0.0001956075938518304	-0.00026068414283378165	2.63733183383722	40.39480551447135	0.0007521500146119818	0.025295692122138766
Apr16,2026+3-26-56PM	0.20959543105437572	1.311953644654027	5.41142580454891e-05	-0.00021882456892030643	2.6551175725135057	40.47887622995194	0.0007521500146119818	0.02781364176369074
Apr16,2026+3-34-14PM	0.2053869345886179	1.3191444627689752	0.00030863504272525343	-0.0002599710104420125	2.639025430118169	40.419248681479566	0.0007521500146119818	0.020267076582924183
Apr16,2026+3-41-27PM	0.20579809973947039	1.314935617659636	0.00043955166836889294	-0.00030295738798703656	2.639740545742551	40.40717001707417	0.0007521500146119818	0.024544193616181226
Apr16,2026+3-50-18PM	0.210070324599267	1.3196932784113755	-2.053712725623293e-05	-0.0002597948635873718	2.1605018248265546	40.5990994108377	0.0007521500146119818	0.019742113497829696
Apr16,2026+4-07-43PM	0.212756731157548	1.317957258259867	0.000358831109443551	-0.00033348130057434563	2.1536470662371165	44.40052340495681	0.0007521500146119818	0.022055525655151675
Apr16,2026+4-15-07PM	0.2165232440303484	1.313238566855589	0.000601850672129886	-0.0003031627546313272	2.65306720244352	44.411919712672265	0.0007521500146119818	0.026022429444579977
Apr16,2026+4-24-56PM	0.2164169096202102	1.3108709085151675	0.0007900650845547704	-0.00036273303542747726	2.653585721587069	44.45060021100024	0.0007521500146119818	0.028258156796543712
