Date	Alpha	P0	h1	mv	T	gamma	offset
Apr16,2026+4-32-45PM	0.2127534346518496	1.3114582428188868	0.0006677936182490987	-0.00034754508382448034	2.643503584079533	40.893051402816695	0.0007521500146119818	0.028098251247971967
Apr16,2026+4-40-22PM	0.20888493448574286	1.311341812269201	-0.00020365478677317653	-0.00022658019773699804	2.1418275452212727	40.42517156743109	0.0007521500146119818	0.028581972730435216
Apr16,2026+4-48-15PM	0.21116438224453726	1.3165193792210506	-0.0003557031711988055	-0.00020774514787699598	2.150206195246413	44.42348304528326	0.0007521500146119818	0.023418674849850277
Apr16,2026+6-36-05PM	0.21223952305306182	1.3147536949329273	0.0001889734771173564	-0.00025023101020663714	2.646210604521538	42.538468810698845	0.0007521500146119818	0.024745558221001978
Apr16,2026+6-58-24PM	0.21832353710526142	1.3129908599879998	-0.0004276578856489392	-0.0002069171779074579	2.155182416751713	44.41737300105325	0.0007521500146119818	0.02786767597244127
Apr16,2026+7-05-39PM	0.20530572750096998	1.320441222753694	-0.00016615315498382644	-0.00022417245024354765	2.3938685529706003	40.468923408405544	0.0007521500146119818	0.020378308636655216
Apr16,2026+7-13-23PM	0.2175351942084638	1.3095843635357252	0.001123358096309294	-0.00039247718340895503	2.8544582829369607	44.48893611802436	0.0007521500146119818	0.028952530794967242
Apr16,2026+7-23-11PM	0.2159230312608873	1.3108621954556778	-0.00036761474386663403	-0.0001849538090679169	2.4021123673120583	44.478024929390514	0.0007521500146119818	0.02921003402144342
Apr16,2026+7-31-13PM	0.21165560730606803	1.3109603346946643	-0.00020214043509275573	-0.00021698903774890904	2.396128399424906	44.4986748825409	0.0007521500146119818	0.029185523717889607
Apr16,2026+7-38-18PM	0.21236601376132747	1.3107550461357511	-0.0004613063811400285	-0.00020240872590887858	1.8957063419998315	40.47192062633617	0.0007521500146119818	0.029425260298147494
