<<<<<<< Updated upstream
1.103581468067216242e-02
-1.240820416626764455e-03
1.086677597882168556e-03
5.666273503310836901e-04
-2.174425256454837196e-03
-4.170627535045712264e-03
4.957200397155414606e-03
1.578947293927113193e-02
4.158600475900220417e-03
2.189706949679681713e-03
3.324059673176504859e-03
1.165349909176605081e-02
2.302982548783694128e-03
1.061876938186268049e-03
9.986246074644489212e-03
-6.756051371726856658e-03
-8.118111431517194276e-03
1.487762597940811560e-02
1.138859287065741022e-02
-5.521331338465218508e-03
1.209494447350278890e-02
-1.282269835715554862e-03
5.240752921985336599e-03
2.696133704800374176e-03
-4.884640270929496708e-03
8.007565241564984504e-03
2.138319374013430973e-03
-2.499852462192198033e-04
5.983005880830782885e-03
1.759899502434314478e-02
1.291324376600400115e-03
5.876873537698612537e-03
9.213477595676922149e-03
5.074744422079779937e-03
-1.804356658900330146e-03
1.511828840382900552e-02
-5.341958907131516554e-03
9.184589543547838630e-03
-2.812570300916084065e-03
2.422436056329857479e-03
5.234241928580241066e-03
3.802579245383963524e-03
3.011730403791768040e-03
-1.395269476650362606e-03
7.298398271657902114e-03
-1.636323819063312257e-03
1.409542519489637158e-02
-5.294914853841037328e-03
1.363440353009126582e-02
6.149763248707751373e-03
1.659203526538055584e-02
-2.336071718207932690e-03
9.968965408400087824e-04
-5.986628060000942497e-03
4.932128821267145469e-03
-9.162593832609422506e-03
1.181051023607371242e-02
-4.479033016649536236e-03
8.320770704450586308e-03
3.923747304549030090e-03
9.310883971488159716e-03
9.165877481033479768e-03
-2.418033424408827514e-03
-2.578824876391383469e-04
7.225749888434496171e-03
8.156926564070632324e-03
4.898721742702560888e-03
-8.765200469256217986e-04
1.119068411820722808e-02
-2.120845162215667656e-03
-6.529523369141143618e-03
2.020566532968892659e-03
6.740212925536281929e-03
-1.147666188039409008e-04
7.341438227074892353e-03
-1.947319294242078058e-03
7.945665553051650676e-03
1.105526776398746414e-02
-5.048824637711391006e-03
1.424436654508109967e-02
5.123165433858378748e-03
-1.915403533373716272e-03
1.604295122567256371e-02
1.053832118643738269e-03
5.732627009722435218e-04
3.739474335009651540e-03
9.035964101029581030e-03
-2.323299209242346564e-03
-2.529391928697277692e-03
9.382550648166176899e-03
4.455832338112530877e-03
-7.811742530030585385e-03
-1.102873124267933491e-03
1.435362689745800502e-02
-5.851271478086284006e-03
-8.156316804351693150e-03
1.005861469906510486e-02
7.299301904664323715e-03
7.030673223410222050e-03
1.742089303791383159e-03
8.511081865301584060e-03
-6.967949914403304135e-03
4.623966919031552436e-03
2.911255539575385853e-03
1.580760115969459534e-02
-2.680652811849260075e-03
2.399200833597103788e-02
-9.302944237320254217e-03
1.082854028745772190e-02
2.830985466690805197e-03
3.150757169224860377e-03
7.815979422938212906e-04
-1.969047334789086889e-03
8.931566064368290370e-03
1.982142299608247171e-03
1.555301006381126783e-03
6.601161702753932659e-03
-6.475302016450967812e-03
1.241835234873867044e-02
-6.814517818705123631e-04
1.691916801503712264e-03
-1.568015420501778223e-03
1.363398198839371744e-02
2.762051679175092644e-03
2.348086572420804430e-03
-1.363988623842571357e-03
1.025688709809768895e-02
1.259034931063385265e-02
-3.504833565288745234e-04
6.200205741751396715e-03
1.025550927295837411e-02
5.722074269673971258e-04
8.892028536078289136e-04
9.522740295413889555e-03
-1.346265289750658845e-02
-6.084855500383845595e-03
6.392487754827813617e-03
1.801304657270486054e-02
8.081022187739872464e-03
-7.330667789182010452e-03
1.464399656261106131e-03
4.149976023111401346e-03
9.803307452398435373e-03
1.649952946284782840e-03
1.011086312693088018e-03
8.819157126238597044e-04
8.054553799438535222e-03
8.102562276432356825e-03
-7.259711901710819149e-03
2.696441808407445961e-04
-4.131683061525670553e-05
6.203256510868282447e-04
5.004454276800185397e-04
4.152934165357891061e-04
6.838701845283345904e-03
-1.463919336583741071e-02
1.728474426242265771e-02
6.787265647510754007e-03
5.807423683654278079e-03
-5.255063317854968830e-05
5.258660306661999684e-03
3.923904489684604258e-03
4.575362685244277472e-03
-8.437061823255653792e-03
-3.054724745358727844e-03
7.227599316445010302e-03
-1.395934935573883706e-03
-8.547081142799672904e-03
-1.544109688122796697e-03
7.055660181488399019e-03
6.895539515150428400e-04
